Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
File,SequenceValidator.java,7.0,0.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,66.0,9.0,33.0,13.0,15.0,24.0,18.0,25.0,12.0,14.0,3.0,3.0,7.0,1.0,12.5,0.73,6.0,6.0,10.0,6.0,2.0,3.2142857142857144,18.0,1.0,3.7142857142857135,6.0,1.0,1.1428571428571428,3.0,0.0,0.0714285714285714,1.0,0.0
File,SerDe.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1683673469387754,14.21938775510204,0.4030612244897959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,4.0,3.0,0.0,28.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.071428571428572,26.632653061224488,7.0,0.0,0.0,0.0,0.0,0.0,4.601161665053243,88.0,0.0,5.882865440464666,60.0,0.0,18.734753146176185,7780.0,0.0,0.6989351403678606,7.0,0.0
File,SerDeEncodedDataReader.java,13.0,0.0,12.0,1.0,3.0,3.0,3.0,2.0,1.6470588235294117,12.470588235294118,0.1176470588235294,19.0,9.0,4.0,118.0,109.0,66.0,118.0,9.0,30.0,2.0,77.0,1673.0,133.0,1415.0,474.0,818.0,144.0,742.0,1064.0,432.0,733.0,15.0,15.0,18.0,1.2352941176470589,32.11764705882353,0.1,303.0,303.0,324.0,176.0,0.0,3.814814814814815,21.0,0.0,4.50925925925926,34.0,0.0,8.74074074074074,228.0,0.0,0.8425925925925926,5.0,1.0
File,SerDeException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,44.0,7.0,16.0,7.0,5.0,21.0,6.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,0.0,1.31,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SerDeInfo.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,1.0,1.8888888888888888,12.0,0.0,6.0,3.0,7.0,48.0,47.0,8.0,50.0,1.0,2.0,0.0,47.0,655.0,83.0,545.0,137.0,309.0,36.0,250.0,377.0,124.0,277.0,11.0,11.0,23.0,1.5555555555555556,31.33333333333333,0.07,129.0,119.0,144.0,72.0,0.0,4.022058823529412,60.0,0.0,3.0661764705882355,17.0,0.0,3.2794117647058822,96.0,0.0,0.5073529411764706,4.0,0.0
File,SerDeLowLevelCacheImpl.java,13.0,0.0,12.0,1.0,3.0,3.0,3.0,2.0,1.5,11.333333333333334,0.0,6.0,4.0,2.0,45.0,41.0,18.0,45.0,0.0,9.0,1.0,35.0,734.0,60.0,586.0,153.0,348.0,98.0,312.0,468.0,155.0,337.0,25.0,25.0,30.0,1.3333333333333333,34.666666666666664,0.17,142.0,142.0,156.0,90.0,0.0,4.682926829268292,20.0,0.0,4.024390243902439,26.0,1.0,206.65853658536585,7780.0,0.0,1.1219512195121952,6.0,0.0
File,SerDeSpec.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,3.0,12.0,11.0,0.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SerDeStats.java,6.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,10.75,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,69.0,10.0,21.0,9.0,6.0,38.0,9.0,15.0,9.0,6.0,1.0,1.0,1.0,1.0,12.25,1.81,5.0,5.0,5.0,5.0,0.0,2.22,11.0,1.0,5.56,43.0,0.0,1.16,3.0,0.0,0.28,2.0,0.0
File,SerDeStatsStruct.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,4.0,4.0,3.0,0.0,20.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SerDeUtils.java,33.0,0.0,28.0,4.0,6.0,4.0,6.0,3.0,1.0,27.5,0.0,1.0,14.0,12.0,15.0,1.0,0.0,15.0,1.0,1.0,0.0,13.0,581.0,24.0,469.0,111.0,327.0,88.0,262.0,324.0,111.0,241.0,34.0,17.0,34.0,1.0,0.0,0.19,91.0,60.0,96.0,40.0,1.0,14.875,88.0,1.0,8.0625,51.0,1.0,6.0,33.0,0.0,1.5,4.0,0.0
File,SerdeRandomRowSource.java,16.0,0.0,15.0,0.0,4.0,3.0,4.0,1.0,1.0,52.0,0.0,1.0,7.0,2.0,19.0,12.0,7.0,19.0,0.0,1.0,0.0,18.0,423.0,39.0,357.0,137.0,228.0,33.0,200.0,247.0,122.0,155.0,17.0,11.0,17.0,1.0,85.0,0.09,78.0,48.0,78.0,26.0,1.0,5.7368421052631575,26.0,1.0,6.421052631578948,24.0,1.0,7.368421052631579,63.0,0.0,0.9473684210526316,5.0,0.0
File,SerializationError.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,3.0,6.0,3.0,1.0,17.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.83,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SerializationUtilities.java,9.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,13.555555555555555,0.1111111111111111,9.0,27.0,6.0,53.0,26.0,4.0,53.0,0.0,14.0,0.0,39.0,690.0,69.0,494.0,209.0,262.0,129.0,264.0,362.0,184.0,235.0,10.0,10.0,10.0,1.7777777777777777,25.88888888888889,0.26,91.0,91.0,92.0,62.0,1.0,5.215686274509804,29.0,1.0,4.568627450980392,17.0,1.0,1.607843137254902,10.0,0.0,0.4705882352941176,2.0,1.0
File,SerializationUtils.java,17.0,0.0,15.0,1.0,3.0,3.0,4.0,2.0,1.0,12.666666666666666,0.0,2.0,2.0,1.0,69.0,69.0,34.0,71.0,1.0,44.0,0.0,26.0,1311.0,103.0,1087.0,205.0,818.0,121.0,640.0,817.0,182.0,645.0,18.0,11.0,21.0,1.3333333333333333,27.666666666666668,0.11,228.0,180.0,261.0,124.0,0.0,4.8478260869565215,14.0,1.0,3.380434782608696,21.0,1.0,13.0,444.0,0.0,0.6847826086956522,3.0,0.0
File,SerializeFilter.java,11.0,1.0,10.0,0.0,2.0,2.0,2.0,1.0,2.0,14.5,0.0,4.0,0.0,1.0,10.0,10.0,1.0,10.0,0.0,5.0,0.0,5.0,185.0,29.0,132.0,63.0,58.0,24.0,71.0,99.0,61.0,48.0,6.0,6.0,8.0,1.0,10.75,0.18,22.0,22.0,24.0,10.0,0.0,2.333333333333333,5.0,1.0,5.444444444444445,23.0,1.0,3.0,10.0,0.0,0.7777777777777778,3.0,0.0
File,SerializeWrite.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,1.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,157.0,27.0,38.0,37.0,0.0,92.0,36.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,64.66666666666667,2.42,0.0,0.0,0.0,0.0,0.0,5.01,16.0,0.0,3.54,10.0,0.0,2.43,12.0,0.0,0.6,2.0,0.0
File,Serializer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,17.208333333333332,0.0416666666666666,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,67.0,8.0,12.0,11.0,0.0,47.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,1.5833333333333333,18.20833333333333,3.92,0.0,0.0,0.0,0.0,0.0,3.966386554621849,33.0,0.0,7.310924369747899,41.0,0.0,2.957983193277311,52.0,0.0,0.5882352941176471,4.0,0.0
File,Server.java,22.0,1.0,16.0,5.0,2.0,2.0,2.0,1.0,1.4098360655737705,12.63934426229508,0.0491803278688524,1.0,4.0,9.0,49.0,45.0,4.0,49.0,0.0,7.0,0.0,42.0,1211.0,102.0,830.0,429.0,377.0,280.0,356.0,445.0,158.0,346.0,15.0,14.0,21.0,1.4262295081967211,19.9672131147541,0.34,89.0,88.0,104.0,61.0,0.0,4.072727272727272,34.0,0.0,4.945454545454545,51.0,0.0,8.096969696969698,864.0,0.0,0.5242424242424243,5.0,1.0
File,ServerUtils.java,14.0,0.0,10.0,3.0,2.0,2.0,3.0,1.0,1.0,12.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,80.0,8.0,42.0,17.0,20.0,30.0,22.0,30.0,17.0,17.0,3.0,3.0,3.0,1.0,0.0,0.71,7.0,7.0,8.0,3.0,2.0,4.0,7.0,4.0,5.333333333333333,6.0,2.0,2.333333333333333,3.0,1.0,1.3333333333333333,2.0,0.0
File,Service.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7043879907621249,11.030023094688222,0.0739030023094688,2.0,0.0,0.0,9.0,11.0,4.0,11.0,9.0,0.0,0.0,2.0,122.0,18.0,19.0,17.0,0.0,85.0,11.0,13.0,13.0,0.0,0.0,0.0,0.0,1.5288683602771362,14.759815242494229,4.47,0.0,0.0,0.0,0.0,0.0,3.0436764147360424,29.0,0.0,3.653247246486897,70.0,0.0,228502.459551842,601620481.0,0.0,0.6217242688947968,10.0,0.0
File,ServiceException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,38.0,5.0,12.0,5.0,3.0,21.0,4.0,8.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.75,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ServiceInstance.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.833333333333334,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,86.0,14.0,14.0,13.0,0.0,58.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,49.333333333333336,4.14,0.0,0.0,0.0,0.0,0.0,2.2686567164179103,11.0,0.0,2.671641791044776,28.0,0.0,4.985074626865671,255.0,0.0,0.2835820895522388,4.0,0.0
File,ServiceInstanceSet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.666666666666666,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,69.0,7.0,10.0,9.0,0.0,52.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,20.33333333333333,5.2,0.0,0.0,0.0,0.0,1.0,2.75,7.0,1.0,4.65,28.0,0.0,14.45,255.0,0.0,0.7,4.0,0.0
File,ServiceInstanceStateChangeListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,42.0,3.0,6.0,5.0,0.0,33.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ServiceNotAvailableException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,30.0,2.0,10.0,5.0,3.0,18.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ServiceOperations.java,14.0,0.0,6.0,8.0,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,6.0,141.0,13.0,51.0,17.0,26.0,77.0,20.0,32.0,16.0,20.0,3.0,3.0,3.0,1.0,0.0,1.51,11.0,11.0,11.0,7.0,2.0,3.333333333333333,5.0,1.0,2.5,4.0,1.0,1.6666666666666667,3.0,0.0,0.6666666666666666,2.0,0.0
File,ServiceRegistry.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,65.0,10.0,13.0,12.0,0.0,42.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ServiceStateChangeListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,4.0,4.0,3.0,0.0,38.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ServiceUtils.java,18.0,1.0,13.0,5.0,4.0,4.0,5.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,69.0,6.0,30.0,9.0,15.0,34.0,11.0,21.0,10.0,14.0,5.0,5.0,6.0,1.0,0.0,1.13,8.0,8.0,9.0,2.0,3.0,4.666666666666667,7.0,3.0,5.0,8.0,3.0,5.333333333333333,8.0,1.0,3.0,4.0,0.0
File,SessionHandle.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,9.166666666666666,0.0,1.0,0.0,0.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,70.0,12.0,36.0,16.0,12.0,22.0,17.0,26.0,15.0,12.0,1.0,1.0,1.0,1.5,16.0,0.61,8.0,8.0,8.0,8.0,0.0,4.0,35.0,1.0,1.616,13.0,0.0,1.384,7.0,0.0,0.304,3.0,0.0
File,SessionHiveMetaStoreClient.java,17.0,1.0,15.0,1.0,3.0,3.0,3.0,2.0,2.0,48.0,0.0,1.0,5.0,0.0,34.0,29.0,1.0,34.0,2.0,15.0,2.0,15.0,668.0,70.0,536.0,208.0,291.0,63.0,238.0,355.0,154.0,266.0,9.0,9.0,11.0,2.0,97.0,0.12,107.0,107.0,115.0,53.0,1.0,3.96875,13.0,3.0,7.9375,24.0,1.0,7.59375,60.0,0.0,1.53125,3.0,0.0
File,SessionManager.java,10.0,0.0,10.0,1.0,2.0,2.0,2.0,1.0,1.5333333333333334,11.666666666666666,0.0,7.0,12.0,6.0,39.0,27.0,13.0,39.0,0.0,7.0,2.0,30.0,492.0,51.0,391.0,127.0,223.0,51.0,182.0,257.0,117.0,165.0,11.0,11.0,11.0,1.2,22.33333333333333,0.13,71.0,71.0,77.0,39.0,0.0,4.1066666666666665,25.0,0.0,4.386666666666667,37.0,0.0,9.213333333333331,384.0,0.0,0.7066666666666667,5.0,0.0
File,SessionPropertiesListener.java,6.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,45.0,6.0,18.0,10.0,4.0,21.0,8.0,12.0,9.0,3.0,2.0,2.0,2.0,2.0,0.0,1.17,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
File,SessionState.java,9.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.3529411764705883,17.352941176470587,0.1764705882352941,8.0,27.0,9.0,150.0,127.0,64.0,154.0,4.0,13.0,2.0,135.0,1825.0,258.0,1251.0,415.0,678.0,318.0,610.0,892.0,398.0,585.0,18.0,18.0,19.0,1.3529411764705883,44.11764705882353,0.25,290.0,290.0,310.0,167.0,0.0,7.823788546255507,259.0,0.0,4.101321585903084,57.0,0.0,4.863436123348017,433.0,0.0,0.5374449339207048,5.0,1.0
File,SessionStateConfigUserAuthenticator.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,74.0,13.0,39.0,23.0,10.0,22.0,16.0,24.0,17.0,9.0,2.0,2.0,2.0,1.0,83.0,0.56,7.0,7.0,7.0,6.0,0.0,0.5,1.0,0.0,1.5,6.0,1.0,1.1666666666666667,2.0,0.0,0.1666666666666666,1.0,0.0
File,SessionStateUserAuthenticator.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,68.0,13.0,34.0,22.0,6.0,21.0,14.0,21.0,16.0,6.0,1.0,1.0,1.0,1.0,83.0,0.62,6.0,6.0,6.0,6.0,0.0,0.5,1.0,0.0,0.8333333333333334,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,SetIntString.java,9.0,0.0,8.0,0.0,2.0,2.0,3.0,1.0,2.2,12.0,0.0,6.0,3.0,6.0,44.0,43.0,6.0,46.0,1.0,2.0,0.0,43.0,553.0,75.0,452.0,124.0,241.0,32.0,204.0,312.0,114.0,218.0,8.0,8.0,16.0,1.4,11.6,0.07,105.0,100.0,115.0,62.0,0.0,2.575,7.0,0.0,3.275,17.0,1.0,3.4,24.0,0.0,0.7,4.0,0.0
File,SetPartitionsStatsRequest.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,2.2,12.0,0.0,6.0,3.0,8.0,44.0,43.0,7.0,46.0,1.0,2.0,0.0,43.0,550.0,76.0,447.0,126.0,241.0,33.0,209.0,313.0,117.0,216.0,8.0,8.0,16.0,1.4,14.2,0.07,101.0,96.0,111.0,62.0,0.0,3.1,10.0,1.0,3.45,16.0,1.0,2.9,13.0,0.0,0.675,4.0,0.0
File,SetProcessor.java,19.0,1.0,18.0,0.0,4.0,4.0,4.0,3.0,1.8333333333333333,10.666666666666666,0.0,5.0,3.0,4.0,18.0,15.0,0.0,18.0,1.0,8.0,0.0,9.0,406.0,38.0,338.0,86.0,233.0,33.0,169.0,250.0,91.0,194.0,15.0,15.0,15.0,1.0,10.0,0.1,76.0,76.0,79.0,47.0,0.0,4.035714285714286,16.0,0.0,7.714285714285714,26.0,1.0,8.964285714285714,108.0,0.0,0.75,3.0,1.0
File,SetReducerParallelism.java,60.0,10.0,48.0,2.0,7.0,7.0,8.0,1.0,2.0,24.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,114.0,18.0,73.0,40.0,37.0,23.0,46.0,55.0,36.0,27.0,7.0,7.0,8.0,1.0,0.0,0.32,7.0,7.0,8.0,1.0,10.0,10.0,10.0,26.0,26.0,26.0,9.0,9.0,9.0,4.0,4.0,4.0,0.0
File,SetSparkReducerParallelism.java,63.0,6.0,54.0,3.0,12.0,12.0,16.0,6.0,2.0,35.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,187.0,21.0,137.0,51.0,82.0,29.0,74.0,97.0,47.0,61.0,17.0,17.0,20.0,1.0,50.0,0.21,23.0,23.0,32.0,12.0,4.0,7.5,11.0,9.0,23.5,38.0,6.0,125.0,244.0,3.0,4.5,6.0,0.0
File,SettableBinaryObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,50.0,7.0,8.0,7.0,0.0,35.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableBooleanObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,3.0,5.0,4.0,0.0,29.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableByteObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,3.0,5.0,4.0,0.0,29.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableConfigUpdater.java,27.0,5.0,19.0,3.0,4.0,4.0,7.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,9.0,30.0,16.0,14.0,31.0,13.0,18.0,11.0,10.0,4.0,4.0,7.0,1.0,0.0,1.03,4.0,4.0,7.0,1.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,1.0,1.0,1.0,0.0
File,SettableDateObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,33.0,5.0,8.0,7.0,0.0,20.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableDoubleObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,3.0,5.0,4.0,0.0,29.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableFloatObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,3.0,5.0,4.0,0.0,29.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableHiveCharObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,29.0,5.0,7.0,6.0,0.0,17.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableHiveDecimalObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,39.0,9.0,10.0,9.0,0.0,20.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableHiveIntervalDayTimeObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,34.0,5.0,9.0,8.0,0.0,20.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableHiveIntervalYearMonthObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,34.0,5.0,9.0,8.0,0.0,20.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableHiveVarcharObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,30.0,5.0,8.0,7.0,0.0,17.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,SettableIntObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,3.0,5.0,4.0,0.0,29.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
