Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMin-divided-by-1,000","CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
GenericUDFEpochMilli.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,50.0,0.57,2.0,2.6666666666666665,3.0,1.0,3.6666666666666665,7.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFEvaluateNPE.java,10.0,1.0,0.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,67.0,0.47,1.0,2.333333333333333,4.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFExampleAdd.java,8.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,44.0,0.41,0.0,2.0,4.0,1.0,3.6666666666666665,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDFExtractUnion.java,12.0,0.0,0.0,3.0,2.0,1.0,1.0,13.666666666666666,0.0,3.0,0.0,3.0,9.0,6.0,1.1666666666666667,26.33333333333333,0.08,2.0,4.54054054054054,18.0,1.0,5.702702702702703,13.0,0.0,0.0,0.0,0.0,0.4054054054054054,2.0,0.0
GenericUDFFactorial.java,8.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,33.5,0.39,1.0,2.857142857142857,8.0,1.0,3.2857142857142856,7.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.0
GenericUDFField.java,16.0,2.0,0.0,3.0,3.0,2.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,50.0,0.34,2.0,3.333333333333333,4.0,2.0,4.666666666666667,8.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0
GenericUDFFloor.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,18.666666666666668,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,2.0,21.33333333333333,0.5,0.0,4.764705882352941,27.0,1.0,7.0588235294117645,18.0,0.0,0.0,0.0,0.0,0.1176470588235294,1.0,0.0
GenericUDFFloorCeilBase.java,19.0,2.0,0.0,3.0,3.0,2.0,1.0,22.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,64.0,0.19,1.0,11.8,27.0,1.0,5.6,18.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0
GenericUDFFormatNumber.java,61.0,5.0,1.0,12.0,5.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,19.0,2.0,50.0,0.14,2.0,16.0,23.0,2.0,11.666666666666666,21.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
GenericUDFFromUtcTimestamp.java,18.0,2.0,2.0,3.0,3.0,2.0,1.0,16.5,0.5,1.0,0.0,0.0,0.0,7.0,2.0,36.5,0.24,1.0,3.111111111111111,7.0,1.0,4.777777777777778,14.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDFGreatest.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,13.5,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.0,1.25,0.0,2.769230769230769,11.0,1.0,2.6923076923076925,5.0,0.0,0.0,0.0,0.0,0.6153846153846154,1.0,0.0
GenericUDFGrouping.java,17.0,1.0,2.0,3.0,3.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,44.0,0.37,2.0,4.333333333333333,6.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFHash.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,50.0,0.61,1.0,2.333333333333333,4.0,2.0,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDFIf.java,17.0,1.0,0.0,3.0,3.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,33.0,0.19,2.0,4.0,7.0,2.0,5.333333333333333,10.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFIn.java,30.0,1.0,1.0,7.0,6.0,4.0,1.105263157894737,12.947368421052632,0.4210526315789473,1.0,0.0,0.0,2.0,17.0,1.8421052631578947,24.789473684210527,0.25,1.0,3.2063492063492065,22.0,1.0,4.603174603174603,35.0,0.0,0.0,0.0,0.0,0.6190476190476191,4.0,0.0
GenericUDFInBloomFilter.java,40.0,2.0,1.0,8.0,4.0,6.0,1.0,42.0,0.0,1.0,0.0,0.0,0.0,19.0,2.0,53.0,0.17,1.0,9.666666666666666,22.0,2.0,15.333333333333334,35.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFInFile.java,14.0,1.0,0.0,3.0,3.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,58.0,0.2,1.0,3.75,6.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.875,2.0,0.0
GenericUDFIndex.java,21.0,1.0,1.0,3.0,3.0,2.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,33.0,0.27,2.0,4.666666666666667,7.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFInitCap.java,8.0,1.0,0.0,1.0,1.0,1.0,1.0,11.5,0.0,1.0,0.0,0.0,0.0,2.0,2.0,33.5,0.41,1.0,2.6666666666666665,6.0,1.0,3.1666666666666665,5.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
GenericUDFInstr.java,14.0,1.0,0.0,3.0,3.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,50.0,0.48,2.0,3.333333333333333,5.0,2.0,5.333333333333333,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFInternalInterval.java,8.0,1.0,0.0,2.0,2.0,1.0,1.1666666666666667,8.5,0.6666666666666666,12.0,0.0,3.0,2.0,7.0,1.75,13.333333333333334,0.1,1.0,2.1142857142857143,9.0,1.0,3.2,16.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.0,0.0
GenericUDFIsNull.java,12.0,0.0,0.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,33.0,0.39,1.0,2.333333333333333,3.0,3.0,4.666666666666667,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFLTrim.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.0,1.11,1.0,2.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFLag.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.63,0.0,1.3333333333333333,2.0,1.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFLastDay.java,8.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,32.5,0.4,1.0,3.363636363636364,11.0,1.0,3.636363636363636,7.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0
GenericUDFLead.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,12.5,1.0,1.0,0.0,0.0,0.0,1.0,2.5,36.0,0.61,0.0,2.0,8.0,1.0,2.473684210526316,14.0,0.0,0.0,0.0,0.0,0.2631578947368421,2.0,0.0
GenericUDFLeadLag.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,19.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,72.0,0.16,1.0,2.125,8.0,1.0,2.625,14.0,0.0,0.0,0.0,0.0,0.3125,2.0,0.0
GenericUDFLeast.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.0,1.25,0.0,2.769230769230769,11.0,1.0,2.6923076923076925,5.0,0.0,0.0,0.0,0.0,0.6153846153846154,1.0,0.0
GenericUDFLength.java,26.0,3.0,0.0,5.0,4.0,2.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,47.0,0.22,1.0,5.666666666666667,10.0,2.0,6.666666666666667,10.0,0.0,0.0,0.0,0.0,1.3333333333333333,3.0,0.0
GenericUDFLevenshtein.java,9.0,2.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,33.5,0.5,1.0,3.2222222222222223,10.0,1.0,3.7777777777777777,7.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.0,0.0
GenericUDFLikeAll.java,18.0,1.0,1.0,5.0,4.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,1.0,6.0,1.5,30.0,0.34,1.0,5.285714285714286,11.0,1.0,5.571428571428571,12.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
GenericUDFLikeAny.java,18.0,1.0,1.0,5.0,4.0,2.0,1.0,16.5,0.0,1.0,0.0,0.0,1.0,6.0,1.5,30.0,0.33,1.0,5.142857142857143,11.0,1.0,5.857142857142857,12.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
GenericUDFLocate.java,19.0,1.0,0.0,4.0,4.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,50.0,0.39,2.0,3.6666666666666665,5.0,2.0,5.666666666666667,9.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0
GenericUDFLoggedInUser.java,7.0,0.0,0.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,17.0,0.4,0.0,1.5,4.0,1.0,1.8333333333333333,5.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
GenericUDFLower.java,19.0,1.0,1.0,3.0,3.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,50.0,0.29,1.0,4.333333333333333,9.0,2.0,7.0,14.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFLpad.java,9.0,1.0,1.0,2.0,2.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,0.0,2.0,2.5,0.0,0.73,2.0,4.333333333333333,6.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFMacro.java,6.0,0.0,0.0,2.0,2.0,1.0,1.5,16.5,0.0,1.0,0.0,0.0,1.0,5.0,1.5,60.5,0.17,1.0,3.5,10.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDFMap.java,23.0,2.0,1.0,4.0,4.0,2.0,1.0,15.25,0.0,1.0,0.0,0.0,1.0,9.0,1.75,40.75,0.25,1.0,3.0,5.0,2.0,5.636363636363637,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
GenericUDFMapKeys.java,10.0,0.0,0.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,50.0,0.44,2.0,3.0,4.0,2.0,5.666666666666667,9.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFMapValues.java,10.0,0.0,0.0,2.0,2.0,1.0,1.0,13.5,0.0,1.0,0.0,0.0,0.0,3.0,1.5,25.0,0.44,1.0,3.0,5.0,2.0,6.25,9.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
GenericUDFMask.java,21.0,4.0,0.0,5.0,5.0,2.0,1.0,3.0,0.0,2.0,0.0,8.0,0.0,12.0,3.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFMaskFirstN.java,22.0,4.0,2.0,5.0,5.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,7.0,3.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFMaskHash.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,6.0,0.0,1.0,3.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFMaskLastN.java,17.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,5.0,3.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFMaskShowFirstN.java,24.0,5.0,2.0,5.0,5.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,7.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFMaskShowLastN.java,18.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,5.0,3.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFMonthsBetween.java,18.0,2.0,2.0,3.0,3.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,35.0,0.26,1.0,4.333333333333333,15.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.5333333333333333,2.0,0.0
GenericUDFMurmurHash.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,50.0,0.57,1.0,2.333333333333333,4.0,2.0,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDFNamedStruct.java,13.0,1.0,0.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,33.0,0.32,1.0,2.0,3.0,2.0,4.333333333333333,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFNextDay.java,9.0,1.0,0.0,2.0,2.0,2.0,1.0,14.5,0.0,2.0,0.0,0.0,1.0,9.0,2.0,34.5,0.15,1.0,4.333333333333333,17.0,1.0,3.466666666666667,10.0,0.0,0.0,0.0,0.0,0.5333333333333333,1.0,0.0
GenericUDFNullif.java,21.0,2.0,0.0,3.0,3.0,2.0,1.0,15.5,0.0,1.0,0.0,0.0,0.0,5.0,1.5,16.5,0.26,1.0,3.4545454545454546,11.0,2.0,5.2727272727272725,11.0,0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.0
GenericUDFNvl.java,12.0,0.0,0.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,33.0,0.33,1.0,2.333333333333333,3.0,3.0,4.666666666666667,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFOPAnd.java,14.0,1.0,0.0,3.0,3.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,63.0,0.25,0.0,2.25,4.0,1.0,2.75,4.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0
GenericUDFOPDTIMinus.java,19.0,1.0,1.0,3.0,2.0,1.0,1.0,30.0,0.0,2.0,0.0,0.0,0.0,10.0,4.0,80.0,0.14,3.0,7.5,19.0,2.0,7.833333333333333,22.0,0.0,0.0,0.0,1.0,1.1666666666666667,2.0,0.0
GenericUDFOPDTIPlus.java,19.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,0.0,2.0,0.0,0.0,0.0,12.0,4.0,80.0,0.12,3.0,7.0,18.0,2.0,7.333333333333333,20.0,0.0,0.0,0.0,1.0,1.1666666666666667,2.0,0.0
GenericUDFOPDivide.java,8.0,0.0,1.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.38,0.0,2.1,7.0,1.0,6.1,12.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0
GenericUDFOPEqual.java,20.0,0.0,0.0,5.0,3.0,5.0,1.0,15.0,0.25,1.0,0.0,0.0,0.0,12.0,4.25,0.0,0.16,0.0,7.7,25.0,1.0,5.1,12.0,0.0,0.0,0.0,0.0,0.7,2.0,0.0
GenericUDFOPEqualNS.java,9.0,0.0,0.0,2.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.65,0.0,1.0,2.0,1.0,2.5,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
GenericUDFOPEqualOrGreaterThan.java,18.0,0.0,0.0,4.0,2.0,4.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,0.15,0.0,8.333333333333334,25.0,2.0,5.333333333333333,12.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDFOPEqualOrLessThan.java,18.0,0.0,0.0,4.0,2.0,4.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,0.15,0.0,8.333333333333334,25.0,2.0,5.333333333333333,12.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDFOPFalse.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,63.0,0.42,0.0,2.0,3.0,1.0,2.75,5.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
GenericUDFOPGreaterThan.java,18.0,0.0,0.0,4.0,2.0,4.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,0.15,0.0,8.0,24.0,2.0,5.333333333333333,12.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDFOPLessThan.java,18.0,0.0,0.0,4.0,2.0,4.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,0.15,0.0,8.0,24.0,2.0,5.333333333333333,12.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDFOPMinus.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,20.5,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.25,0.0,1.7777777777777777,3.0,2.0,8.055555555555555,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GenericUDFOPMod.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,15.5,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.2,0.0,1.9411764705882355,5.0,3.0,4.705882352941177,9.0,0.0,0.0,0.0,0.0,0.4117647058823529,1.0,1.0
GenericUDFOPMultiply.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.26,0.0,2.2777777777777777,4.0,2.0,5.888888888888889,12.0,0.0,0.0,0.0,0.0,0.0555555555555555,1.0,1.0
GenericUDFOPNegative.java,30.0,2.0,1.0,7.0,3.0,7.0,1.0,24.5,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.22,0.0,4.363636363636363,32.0,7.0,9.181818181818182,16.0,0.0,0.0,0.0,0.0,0.0909090909090909,1.0,1.0
GenericUDFOPNot.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,12.333333333333334,0.1666666666666666,1.0,0.0,0.0,0.0,2.0,2.833333333333333,41.833333333333336,0.49,0.0,3.0526315789473686,25.0,1.0,2.9473684210526314,12.0,0.0,0.0,0.0,0.0,0.4210526315789473,2.0,0.0
GenericUDFOPNotEqual.java,20.0,0.0,0.0,5.0,3.0,5.0,1.0,10.0,0.5,1.0,0.0,0.0,0.0,12.0,4.5,0.0,0.16,0.0,6.75,25.0,1.0,4.75,12.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0
GenericUDFOPNotEqualNS.java,9.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.82,0.0,1.0,2.0,1.0,2.5,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
GenericUDFOPNotFalse.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,63.0,0.42,0.0,2.0,3.0,1.0,2.75,5.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
GenericUDFOPNotNull.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,75.0,0.53,0.0,1.75,3.0,1.0,1.75,3.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
GenericUDFOPNotTrue.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,63.0,0.42,0.0,2.0,3.0,1.0,2.75,5.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
GenericUDFOPNull.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,75.0,0.53,0.0,1.75,3.0,1.0,1.75,3.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
GenericUDFOPNumericMinus.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.33,3.0,3.25,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFOPNumericPlus.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.47,3.0,3.25,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFOPOr.java,14.0,1.0,0.0,3.0,3.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,63.0,0.25,0.0,2.25,4.0,1.0,2.75,4.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0
GenericUDFOPPlus.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,20.5,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.39,0.0,2.0,3.0,2.0,8.409090909090908,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GenericUDFOPPositive.java,9.0,1.0,0.0,2.0,2.0,2.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.81,0.0,2.5454545454545454,12.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0909090909090909,1.0,0.0
GenericUDFOPTrue.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,63.0,0.42,0.0,2.0,3.0,1.0,2.75,5.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
GenericUDFOctetLength.java,23.0,3.0,0.0,5.0,4.0,2.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,50.0,0.2,1.0,5.0,9.0,2.0,5.333333333333333,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFParamUtils.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.42,3.0,4.5,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
GenericUDFPosMod.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,2.0,6.0,3.0,4.764705882352941,9.0,0.0,0.0,0.0,0.0,0.4117647058823529,1.0,0.0
GenericUDFPower.java,19.0,2.0,0.0,3.0,3.0,2.0,1.0,18.5,0.0,1.0,0.0,0.0,0.0,6.0,1.5,30.5,0.18,1.0,4.545454545454546,16.0,2.0,8.909090909090908,15.0,0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.0
GenericUDFPrintf.java,31.0,3.0,1.0,8.0,4.0,1.0,1.0,19.5,0.0,1.0,0.0,0.0,0.0,17.0,1.5,22.0,0.22,1.0,5.857142857142857,22.0,2.0,10.142857142857142,13.0,0.0,0.0,0.0,0.0,0.7142857142857143,3.0,0.0
GenericUDFQuarter.java,8.0,1.0,0.0,1.0,1.0,1.0,1.0,14.5,0.0,1.0,0.0,0.0,0.0,2.0,2.0,31.5,0.44,1.0,3.272727272727273,11.0,1.0,4.181818181818182,8.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,0.0
GenericUDFRTrim.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.0,1.11,1.0,2.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFReflect.java,30.0,4.0,3.0,4.0,4.0,1.0,1.0,26.0,0.6666666666666666,1.0,0.0,0.0,0.0,7.0,2.6666666666666665,50.66666666666666,0.28,0.0,6.5,19.0,1.0,7.666666666666667,20.0,0.0,0.0,0.0,0.0,1.0833333333333333,3.0,0.0
GenericUDFReflect2.java,28.0,1.0,1.0,7.0,4.0,5.0,1.0,43.0,0.0,1.0,0.0,0.0,1.0,17.0,3.0,50.0,0.15,0.0,7.5,19.0,1.0,9.25,20.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0
GenericUDFRegExp.java,18.0,2.0,0.0,3.0,3.0,2.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,61.0,0.24,0.0,4.75,10.0,1.0,5.75,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFRestrictInformationSchema.java,18.0,1.0,0.0,4.0,4.0,3.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,25.0,0.25,0.0,3.25,10.0,1.0,4.75,14.0,0.0,0.0,0.0,0.0,1.75,6.0,0.0
GenericUDFRot13.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.72,0.0,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFRound.java,28.0,1.0,0.0,8.0,5.0,3.0,1.0,31.5,0.5,1.0,1.0,0.0,1.0,27.0,2.5,37.5,0.13,1.0,6.714285714285714,29.0,2.0,7.785714285714286,27.0,0.0,0.0,0.0,0.0,0.5714285714285714,4.0,0.0
GenericUDFRpad.java,9.0,1.0,1.0,2.0,2.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,0.0,2.0,2.5,0.0,0.77,2.0,4.0,6.0,3.0,3.6666666666666665,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFSQCountCheck.java,13.0,1.0,0.0,3.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,63.0,0.32,1.0,2.25,4.0,1.0,3.25,5.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0
GenericUDFSentences.java,26.0,2.0,2.0,4.0,4.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,33.0,0.28,2.0,3.333333333333333,5.0,2.0,8.333333333333334,18.0,0.0,0.0,0.0,0.0,1.3333333333333333,3.0,0.0
