Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,Bugs
HiveIntervalYearMonth.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,19.0,85.0,85.0,1.0,2.0,1.0,3.0,17.0,17.0,16.0,1.0,17.0,159.0,0.0,0.0,1.0,16.0,322.0,161.0,28.0,106.0,41.0,53.0,27.0,210.0,117.0,42.0,67.0,34.0,39.0,1.0,5.0,5.0,6.0,4.0,3.0,12.5,3.0,0.25,26.0,26.0,27.0,0.0
HiveIntervalYearMonthObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,83.0,2.0,0.0,0.0,0.0,35.0,32.0,4.0,8.0,7.0,0.0,20.0,31.0,16.0,6.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
HiveIntervalYearMonthWritable.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,26.0,26.0,0.0,1.0,0.0,1.0,16.0,16.0,16.0,1.0,16.0,20.0,0.0,0.0,0.0,16.0,92.0,119.0,22.0,78.0,38.0,23.0,19.0,56.0,22.0,33.0,52.0,31.0,23.0,1.0,3.0,3.0,3.0,1.0,1.0,62.5,56.5,0.24,18.0,18.0,18.0,0.0
HiveJobIDParser.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,3.0,37.0,5.0,14.0,9.0,3.0,18.0,2.0,1.0,7.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.29,2.0,2.0,2.0,0.0
HiveJoin.java,7.0,0.0,6.0,0.0,1.0,1.0,2.0,18.0,214.0,214.0,0.0,2.0,1.0,0.0,24.0,22.0,23.0,8.0,24.0,70.0,0.0,0.0,1.0,23.0,248.0,246.0,31.0,189.0,87.0,86.0,26.0,327.0,520.0,92.0,127.0,76.0,64.0,2.0,4.0,4.0,9.0,2.0,2.0,0.0,0.0,0.14,35.0,35.0,40.0,1.0
HiveJoinAddNotNullRule.java,25.0,3.0,21.0,1.0,4.0,4.0,4.0,1.0,27.0,27.0,0.0,1.0,3.0,2.0,5.0,5.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,2.0,16.0,189.0,26.0,136.0,63.0,73.0,27.0,44.0,47.0,76.0,100.0,57.0,60.0,4.5,10.0,10.0,11.0,2.0,2.0,60.0,60.0,0.2,21.0,21.0,22.0,1.0
HiveJoinCommuteRule.java,27.0,3.0,19.0,6.0,5.0,5.0,5.0,1.0,9.0,9.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,96.0,13.0,51.0,24.0,27.0,32.0,7.0,8.0,28.0,38.0,22.0,24.0,8.0,8.0,8.0,8.0,2.0,1.0,0.0,0.0,0.63,9.0,9.0,9.0,0.0
HiveJoinProjectTransposeRule.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,85.0,11.0,57.0,24.0,37.0,17.0,0.0,0.0,15.0,17.0,16.0,7.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,1.0
HiveJoinPushTransitivePredicatesRule.java,16.0,2.0,14.0,1.0,3.0,3.0,3.0,2.0,30.0,30.0,0.0,2.0,0.0,1.0,6.0,6.0,6.0,2.0,6.0,6.0,0.0,2.0,1.0,3.0,15.0,173.0,27.0,115.0,59.0,57.0,31.0,52.0,27.0,67.0,88.0,55.0,48.0,3.0,6.0,6.0,7.0,2.0,2.0,25.0,25.0,0.27,17.0,17.0,20.0,1.0
HiveJoinToMultiJoinRule.java,35.0,2.0,30.0,3.0,5.0,5.0,5.0,1.0,29.0,29.0,0.0,1.0,4.0,2.0,6.0,6.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,2.0,22.0,296.0,26.0,215.0,89.0,135.0,57.0,61.0,282.0,132.0,163.0,83.0,110.0,4.0,16.0,16.0,19.0,2.0,3.0,67.0,67.0,0.27,28.0,28.0,31.0,1.0
HiveKVResultCache.java,17.0,0.0,16.0,1.0,3.0,3.0,4.0,5.0,50.0,50.0,0.0,1.0,0.0,2.0,11.0,11.0,11.0,10.0,11.0,36.0,0.0,6.0,0.0,5.0,130.0,267.0,26.0,212.0,58.0,136.0,33.0,162.0,230.0,123.0,164.0,56.0,114.0,1.0,10.0,10.0,12.0,2.0,5.0,33.0,33.0,0.16,38.0,38.0,44.0,0.0
HiveKey.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,9.0,9.0,0.0,2.0,0.0,1.0,8.0,8.0,8.0,3.0,8.0,14.0,0.0,0.0,0.0,8.0,70.0,88.0,15.0,48.0,20.0,17.0,25.0,47.0,18.0,20.0,31.0,17.0,14.0,1.0,2.0,2.0,2.0,2.0,1.0,50.0,50.0,0.52,9.0,9.0,9.0,0.0
HiveLock.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,91.0,91.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,93.0,0.0,0.0,0.0,2.0,422.0,24.0,2.0,5.0,4.0,0.0,17.0,278.0,914.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,33.0,27.0,3.4,0.0,0.0,0.0,0.0
HiveLockManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,49.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,32.0,0.0,0.0,0.0,10.0,239.0,54.0,8.0,16.0,15.0,0.0,30.0,196.0,813.0,12.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,25.0,25.0,1.88,0.0,0.0,0.0,0.0
HiveLockManagerCtx.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,10.0,40.0,7.0,16.0,8.0,3.0,17.0,2.0,2.0,6.0,11.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,25.0,1.06,4.0,4.0,4.0,0.0
HiveLockMode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,26.0,3.0,6.0,5.0,0.0,18.0,5.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
HiveLockObj.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,24.0,24.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,2.0,6.0,33.0,0.0,0.0,0.0,6.0,120.0,49.0,8.0,24.0,10.0,7.0,17.0,50.0,76.0,10.0,17.0,10.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,43.5,34.5,0.71,6.0,6.0,6.0,0.0
HiveLockObject.java,9.0,1.0,8.0,1.0,2.0,2.0,3.0,3.0,21.0,21.0,0.0,2.0,2.0,0.0,26.0,26.0,24.0,7.0,26.0,27.0,0.0,1.0,0.0,25.0,99.0,316.0,47.0,228.0,74.0,123.0,43.0,44.0,71.0,110.0,160.0,66.0,101.0,1.0,7.0,7.0,16.0,1.0,2.0,45.0,27.0,0.19,55.0,55.0,66.0,1.0
HiveMapFunction.java,9.0,1.0,7.0,0.0,1.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,17.0,0.0,0.0,1.0,2.0,8.0,65.0,14.0,33.0,19.0,11.0,18.0,14.0,6.0,17.0,22.0,14.0,9.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.55,4.0,4.0,4.0,0.0
HiveMapFunctionResultList.java,6.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,4.0,10.0,0.0,0.0,3.0,1.0,4.0,60.0,8.0,29.0,19.0,6.0,23.0,6.0,3.0,12.0,17.0,12.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.79,4.0,4.0,4.0,0.0
HiveMetaDataResultSet.java,14.0,0.0,14.0,0.0,3.0,3.0,3.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,194.0,0.0,0.0,0.0,2.0,0.0,58.0,6.0,35.0,12.0,16.0,17.0,0.0,1.0,14.0,22.0,9.0,13.0,1.0,5.0,5.0,5.0,2.0,2.0,50.0,50.0,0.49,6.0,6.0,6.0,0.0
HiveMetaException.java,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,42.0,7.0,14.0,6.0,3.0,21.0,0.0,0.0,4.0,9.0,6.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.5,4.0,4.0,4.0,0.0
HiveMetaHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,92.0,8.0,18.0,17.0,0.0,66.0,1.0,0.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0
HiveMetaHookLoader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,4.0,6.0,5.0,0.0,29.0,1.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0
HiveMetaStoreChecker.java,35.0,3.0,19.0,14.0,4.0,4.0,5.0,2.0,53.0,53.0,0.0,1.0,0.0,1.0,9.0,9.0,9.0,2.0,9.0,15.0,4.0,3.0,0.0,2.0,84.0,381.0,43.0,193.0,71.0,113.0,145.0,187.0,72.0,102.0,148.0,69.0,101.0,3.0,7.0,7.0,10.0,2.0,4.0,51.0,41.0,0.75,38.0,38.0,45.0,0.0
HiveMetaStoreFsImpl.java,29.0,3.0,26.0,1.0,7.0,7.0,7.0,2.0,12.0,12.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,68.0,10.0,41.0,18.0,20.0,18.0,8.0,9.0,23.0,30.0,15.0,17.0,7.0,7.0,7.0,7.0,1.0,2.0,0.0,0.0,0.44,7.0,7.0,7.0,0.0
HiveMetaTool.java,28.0,2.0,26.0,1.0,5.0,5.0,5.0,2.0,53.0,53.0,0.0,1.0,2.0,1.0,15.0,15.0,13.0,3.0,15.0,24.0,0.0,12.0,0.0,3.0,148.0,487.0,45.0,411.0,112.0,300.0,31.0,179.0,238.0,192.0,271.0,103.0,221.0,2.0,24.0,24.0,27.0,2.0,4.0,71.5,61.5,0.08,69.0,69.0,72.0,0.0
HiveMetastoreAuthenticationProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,6.0,5.0,4.0,0.0,30.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
HiveMetastoreAuthorizationProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,40.0,2.0,0.0,0.0,0.0,54.0,48.0,7.0,8.0,7.0,0.0,33.0,46.0,20.0,6.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,50.0,0.0,4.13,0.0,0.0,0.0,0.0
HiveMetastoreClientFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,35.0,1.0,9.0,8.0,0.0,25.0,5.0,3.0,5.0,6.0,6.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0
HiveMetastoreClientFactoryImpl.java,11.0,0.0,11.0,0.0,3.0,3.0,3.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,44.0,4.0,20.0,11.0,7.0,20.0,4.0,3.0,10.0,13.0,9.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0
HiveMultiJoin.java,10.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,22.0,22.0,0.0,1.0,0.0,0.0,15.0,15.0,15.0,8.0,15.0,15.0,0.0,1.0,0.0,14.0,55.0,221.0,29.0,137.0,60.0,58.0,55.0,31.0,20.0,65.0,89.0,50.0,42.0,1.0,3.0,3.0,3.0,2.0,2.0,72.0,68.0,0.4,21.0,21.0,21.0,1.0
HiveMultiPartitionAuthorizationProviderBase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,43.0,4.0,10.0,9.0,0.0,29.0,0.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0
HiveNullValueSequenceFileOutputFormat.java,18.0,1.0,15.0,2.0,1.0,1.0,1.0,4.0,22.0,22.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,10.0,85.0,11.0,50.0,30.0,21.0,24.0,16.0,4.0,30.0,35.0,26.0,12.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.48,4.0,4.0,4.0,0.0
HiveObjectPrivilege.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,11.0,56.0,56.0,0.0,6.0,3.0,8.0,53.0,51.0,50.0,10.0,53.0,45.0,1.0,2.0,0.0,50.0,198.0,729.0,90.0,599.0,140.0,360.0,52.0,156.0,621.0,274.0,416.0,121.0,320.0,1.0,14.0,14.0,30.0,2.0,3.0,0.0,0.0,0.09,150.0,135.0,170.0,0.0
HiveObjectType.java,6.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,4.0,6.0,5.0,0.0,0.0,1.0,0.0,4.0,12.0,54.0,7.0,34.0,14.0,15.0,13.0,2.0,7.0,14.0,18.0,9.0,9.0,3.5,6.0,2.0,6.0,0.0,1.0,0.0,0.0,0.38,8.0,4.0,8.0,0.0
HiveOnTezCostModel.java,12.0,0.0,11.0,1.0,2.0,2.0,2.0,9.0,104.0,104.0,0.0,5.0,1.0,11.0,41.0,41.0,40.0,0.0,41.0,46.0,0.0,1.0,0.0,40.0,80.0,652.0,74.0,493.0,211.0,295.0,85.0,193.0,85.0,227.0,311.0,159.0,226.0,1.0,7.0,7.0,8.0,2.0,2.0,0.0,0.0,0.17,85.0,82.0,99.0,0.0
HiveOpConverterPostProc.java,30.0,4.0,23.0,3.0,4.0,4.0,5.0,5.0,53.0,53.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,7.0,0.0,0.0,0.0,3.0,9.0,158.0,24.0,107.0,58.0,53.0,27.0,40.0,15.0,73.0,86.0,55.0,45.0,3.0,7.0,7.0,9.0,2.0,2.0,0.0,0.0,0.25,12.0,12.0,16.0,0.0
HiveOutputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,27.0,65.0,6.0,14.0,13.0,0.0,45.0,20.0,14.0,10.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0
HiveOutputFormatImpl.java,7.0,1.0,7.0,0.0,2.0,2.0,2.0,3.0,15.0,15.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,71.0,9.0,39.0,24.0,10.0,23.0,4.0,6.0,20.0,28.0,23.0,7.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.59,6.0,6.0,6.0,0.0
HivePairFlatMapFunction.java,11.0,1.0,10.0,1.0,2.0,2.0,2.0,2.0,8.0,8.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0,1.0,2.0,1.0,10.0,83.0,14.0,48.0,17.0,27.0,21.0,15.0,4.0,29.0,35.0,17.0,22.0,2.0,2.0,2.0,2.0,1.0,1.0,53.0,40.0,0.44,5.0,5.0,5.0,1.0
HivePartitionPruneRule.java,7.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,6.0,57.0,8.0,32.0,24.0,11.0,17.0,8.0,2.0,21.0,25.0,21.0,9.0,1.0,1.0,1.0,1.0,2.0,0.0,33.0,0.0,0.53,3.0,3.0,3.0,0.0
HivePartitioner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,31.0,5.0,5.0,4.0,0.0,21.0,4.0,1.0,3.0,4.0,4.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0
HivePassThroughOutputFormat.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,12.0,12.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,15.0,68.0,9.0,38.0,24.0,10.0,21.0,8.0,4.0,18.0,24.0,18.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.55,5.0,5.0,5.0,0.0
HivePassThroughRecordWriter.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,49.0,10.0,21.0,14.0,3.0,18.0,2.0,2.0,9.0,13.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.86,3.0,3.0,3.0,0.0
HivePreFilteringRule.java,49.0,7.0,35.0,8.0,8.0,8.0,9.0,1.0,29.0,29.0,0.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,15.0,267.0,42.0,178.0,72.0,114.0,47.0,51.0,336.0,99.0,135.0,71.0,91.0,12.0,15.0,14.0,15.0,2.0,5.0,50.0,50.0,0.26,31.0,30.0,35.0,1.0
HivePreWarmProcessor.java,12.0,0.0,10.0,1.0,2.0,2.0,3.0,1.0,24.0,24.0,0.0,1.0,0.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,4.0,123.0,14.0,79.0,47.0,30.0,30.0,24.0,24.0,45.0,61.0,44.0,28.0,1.0,8.0,8.0,10.0,2.0,5.0,70.0,70.0,0.38,12.0,12.0,14.0,0.0
HivePreparedStatement.java,6.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,36.0,36.0,0.0,1.0,0.0,0.0,58.0,58.0,58.0,2.0,58.0,111.0,0.0,2.0,0.0,56.0,66.0,770.0,124.0,277.0,105.0,114.0,371.0,62.0,76.0,120.0,198.0,97.0,106.0,1.0,13.0,13.0,13.0,2.0,3.0,82.0,81.0,1.34,77.0,77.0,79.0,0.0
HivePrincipal.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,9.0,7.0,9.0,6.0,9.0,7.0,0.0,0.0,0.0,9.0,70.0,91.0,11.0,60.0,25.0,29.0,20.0,22.0,25.0,26.0,43.0,18.0,26.0,2.0,8.0,8.0,8.0,1.0,2.0,14.0,14.0,0.33,17.0,17.0,17.0,0.0
HivePrivilege.java,7.0,0.0,7.0,0.0,3.0,3.0,3.0,6.0,29.0,29.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,3.0,11.0,36.0,0.0,1.0,0.0,10.0,183.0,120.0,15.0,85.0,33.0,43.0,20.0,79.0,100.0,40.0,64.0,27.0,39.0,1.0,10.0,10.0,10.0,1.0,2.0,63.0,46.5,0.24,30.0,30.0,31.0,0.0
HivePrivilegeInfo.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,6.0,7.0,7.0,0.0,0.0,0.0,7.0,15.0,72.0,11.0,41.0,21.0,12.0,20.0,6.0,6.0,21.0,29.0,17.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,71.0,71.0,0.49,7.0,7.0,7.0,0.0
HivePrivilegeObject.java,8.0,0.0,6.0,1.0,3.0,2.0,3.0,3.0,17.0,17.0,0.0,3.0,1.0,0.0,21.0,17.0,20.0,21.0,21.0,18.0,0.0,2.0,0.0,19.0,129.0,245.0,25.0,160.0,56.0,84.0,60.0,43.0,67.0,65.0,94.0,42.0,58.0,1.0,17.0,17.0,17.0,1.0,2.0,38.5,24.0,0.38,55.0,47.0,55.0,0.0
HivePrivilegeObjectUtils.java,13.0,1.0,7.0,5.0,2.0,2.0,2.0,1.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,51.0,6.0,20.0,14.0,4.0,25.0,3.0,2.0,12.0,16.0,13.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.25,2.0,2.0,2.0,0.0
HiveProject.java,12.0,1.0,6.0,5.0,1.0,1.0,2.0,6.0,48.0,48.0,0.0,1.0,4.0,0.0,11.0,11.0,7.0,2.0,11.0,15.0,0.0,0.0,0.0,11.0,51.0,199.0,23.0,99.0,57.0,37.0,77.0,67.0,18.0,60.0,76.0,51.0,35.0,1.0,4.0,4.0,6.0,2.0,1.0,0.0,0.0,0.78,16.0,16.0,19.0,1.0
HiveProjectMergeRule.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,3.0,9.0,6.0,2.0,17.0,0.0,0.0,5.0,7.0,6.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.89,1.0,1.0,1.0,1.0
HiveProjectSortTransposeRule.java,19.0,2.0,13.0,4.0,2.0,2.0,2.0,1.0,11.0,11.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,83.0,13.0,43.0,28.0,19.0,27.0,17.0,3.0,23.0,29.0,24.0,12.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.63,4.0,4.0,4.0,1.0
HiveQueryResultSet.java,11.0,0.0,9.0,1.0,2.0,2.0,2.0,2.0,53.0,53.0,0.0,2.0,1.0,1.0,31.0,31.0,30.0,27.0,31.0,223.0,0.0,4.0,1.0,26.0,141.0,475.0,53.0,359.0,135.0,199.0,64.0,104.0,82.0,207.0,270.0,122.0,166.0,1.0,9.0,9.0,12.0,2.0,3.0,86.0,85.0,0.18,67.0,65.0,72.0,0.0
HiveRecordReader.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,34.0,34.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,110.0,0.0,0.0,0.0,8.0,43.0,82.0,16.0,45.0,22.0,12.0,21.0,62.0,47.0,17.0,28.0,16.0,12.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.47,10.0,10.0,10.0,0.0
HiveReduceFunction.java,7.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,13.0,13.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,17.0,0.0,0.0,1.0,2.0,6.0,55.0,11.0,27.0,18.0,8.0,17.0,11.0,5.0,13.0,17.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,12.5,12.5,0.63,3.0,3.0,3.0,0.0
HiveReduceFunctionResultList.java,6.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,4.0,10.0,0.0,0.0,3.0,1.0,3.0,61.0,8.0,30.0,20.0,6.0,23.0,6.0,3.0,13.0,18.0,13.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,25.0,25.0,0.77,4.0,4.0,4.0,0.0
HiveRelCollation.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,8.0,9.0,6.0,1.0,17.0,0.0,0.0,5.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.89,1.0,1.0,1.0,0.0
HiveRelDistribution.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,9.0,9.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,8.0,80.0,13.0,50.0,24.0,15.0,17.0,11.0,9.0,20.0,31.0,18.0,13.0,1.0,3.0,3.0,3.0,1.0,1.0,57.0,50.0,0.34,10.0,10.0,10.0,0.0
HiveRelFactories.java,9.0,0.0,7.0,2.0,1.0,1.0,1.0,15.0,66.0,66.0,0.0,8.0,0.0,8.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,1.0,0.0,8.0,32.0,206.0,23.0,133.0,92.0,39.0,50.0,33.0,10.0,61.0,80.0,68.0,28.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.38,11.0,11.0,11.0,1.0
