Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,Bugs
TableScanDesc.java,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,0.0,4.0,53.0,53.0,53.0,21.0,53.0,64.0,0.0,0.0,0.0,53.0,205.0,347.0,77.0,228.0,107.0,74.0,43.0,61.0,52.0,103.0,160.0,95.0,68.0,1.0,4.0,4.0,4.0,2.0,2.0,95.0,94.0,0.19,57.0,57.0,58.0,1.0
Task.java,14.0,0.0,13.0,1.0,4.0,3.0,4.0,238.0,2931.0,2931.0,48.0,6.0,3.0,15.0,80.0,78.0,77.0,19.0,80.0,2981.0,1.0,2.0,0.0,77.0,6578.0,1295.0,133.0,1117.0,216.0,705.0,69.0,9295.0,1144497986.0,531.0,786.0,204.0,626.0,1.0,26.0,26.0,54.0,3.0,4.0,0.0,0.0,0.06,280.0,245.0,314.0,1.0
Task.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,238.0,2931.0,2931.0,48.0,2.0,0.0,11.0,72.0,72.0,74.0,27.0,74.0,2981.0,1.0,1.0,5.0,67.0,6578.0,561.0,96.0,381.0,148.0,155.0,85.0,9295.0,1144497986.0,173.0,278.0,147.0,138.0,1.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,0.22,100.0,100.0,104.0,1.0
Test.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1354.0,16314.0,16314.0,101.0,1.0,0.0,0.0,18.0,18.0,18.0,8.0,18.0,10326.0,18.0,0.0,0.0,0.0,26394.0,117.0,4.0,92.0,36.0,35.0,21.0,52278.0,133150602.0,42.0,65.0,35.0,30.0,1.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.23,22.0,22.0,22.0,0.0
TestBinarySortableFast.java,99.0,13.0,81.0,5.0,13.0,13.0,16.0,1.0,26.0,26.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,18.0,244.0,32.0,185.0,81.0,129.0,27.0,45.0,5297.0,144.0,169.0,87.0,115.0,13.0,22.0,22.0,27.0,2.0,5.0,0.0,0.0,0.15,26.0,26.0,31.0,0.0
TestConvertAstToSearchArg.java,134.0,3.0,130.0,2.0,1.0,1.0,1.0,1.0,25.0,25.0,0.0,1.0,2.0,0.0,21.0,21.0,19.0,0.0,21.0,21.0,0.0,3.0,0.0,18.0,81.0,2883.0,90.0,2743.0,201.0,2614.0,70.0,258.0,27.0,362.0,390.0,130.0,323.0,1.0,4.0,4.0,5.0,1.0,2.0,0.0,0.0,0.03,25.0,25.0,26.0,1.0
TestHBaseSerDe.java,30.0,6.0,22.0,2.0,2.0,2.0,2.0,2.0,60.0,60.0,0.0,2.0,0.0,6.0,52.0,52.0,52.0,5.0,52.0,52.0,1.0,33.0,0.0,18.0,221.0,1762.0,387.0,1263.0,546.0,1021.0,115.0,420.0,87.0,846.0,930.0,464.0,773.0,1.0,6.0,6.0,6.0,2.0,3.0,6.5,6.5,0.09,81.0,81.0,81.0,0.0
TestHBaseStore.java,26.0,1.0,22.0,3.0,1.0,1.0,1.0,3.0,146.0,146.0,0.0,1.0,9.0,39.0,44.0,44.0,35.0,4.0,44.0,97.0,0.0,11.0,0.0,33.0,419.0,1328.0,94.0,1065.0,516.0,882.0,174.0,1687.0,298.0,896.0,950.0,449.0,778.0,1.0,3.0,3.0,3.0,2.0,2.0,86.0,82.0,0.16,49.0,49.0,49.0,0.0
TestHBaseStoreIntegration.java,43.0,5.0,37.0,1.0,2.0,2.0,3.0,1.0,55.0,55.0,0.0,1.0,2.0,1.0,39.0,39.0,37.0,1.0,39.0,44.0,0.0,4.0,0.0,35.0,154.0,1801.0,242.0,1505.0,536.0,1285.0,67.0,693.0,234.0,1225.0,1341.0,469.0,1111.0,2.0,11.0,11.0,15.0,2.0,3.0,90.0,90.0,0.04,95.0,91.0,102.0,0.0
TestHCatClient.java,41.0,5.0,32.0,4.0,2.0,2.0,2.0,13.0,131.0,131.0,0.0,5.0,5.0,8.0,32.0,32.0,27.0,2.0,32.0,45.0,0.0,2.0,0.0,30.0,230.0,1370.0,197.0,1050.0,378.0,843.0,140.0,744.0,226.0,708.0,795.0,323.0,638.0,2.0,8.0,8.0,8.0,2.0,3.0,0.0,0.0,0.13,76.0,76.0,76.0,1.0
TestHiveAccumuloTypes.java,355.0,67.0,261.0,29.0,2.0,2.0,2.0,1.0,92.0,92.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,59.0,826.0,140.0,612.0,282.0,514.0,76.0,146.0,4.0,500.0,507.0,234.0,395.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.12,4.0,4.0,4.0,0.0
TestHiveChar.java,28.0,3.0,23.0,1.0,1.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,9.0,0.0,0.0,0.0,3.0,18.0,116.0,17.0,78.0,24.0,56.0,21.0,58.0,9.0,61.0,65.0,15.0,56.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,0.27,3.0,3.0,3.0,0.0
TestHiveCharWritable.java,20.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,12.0,157.0,25.0,109.0,43.0,71.0,23.0,39.0,6.0,77.0,84.0,25.0,71.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,0.21,6.0,6.0,6.0,0.0
TestHiveDecimal.java,14.0,1.0,13.0,0.0,1.0,1.0,1.0,3.0,37.0,37.0,0.0,1.0,0.0,0.0,12.0,12.0,12.0,2.0,12.0,29.0,0.0,1.0,0.0,11.0,59.0,216.0,33.0,165.0,82.0,99.0,19.0,156.0,36.0,102.0,117.0,49.0,91.0,1.0,3.0,3.0,3.0,1.0,2.0,100.0,100.0,0.12,14.0,14.0,14.0,1.0
TestHiveDecimalWritable.java,40.0,5.0,34.0,1.0,2.0,2.0,2.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,1.0,0.0,3.0,17.0,250.0,38.0,187.0,53.0,151.0,25.0,42.0,9.0,140.0,152.0,45.0,126.0,2.0,3.0,3.0,3.0,1.0,2.0,100.0,100.0,0.13,9.0,9.0,10.0,0.0
TestHiveFileFormatUtils.java,100.0,18.0,78.0,22.0,3.0,3.0,3.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,133.0,25.0,87.0,16.0,74.0,39.0,7.0,4.0,46.0,50.0,16.0,39.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.45,3.0,3.0,3.0,0.0
TestHiveIntervalDayTime.java,30.0,3.0,26.0,1.0,1.0,1.0,1.0,2.0,24.0,24.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,9.0,0.0,0.0,0.0,5.0,18.0,183.0,22.0,138.0,45.0,102.0,23.0,66.0,11.0,90.0,99.0,26.0,85.0,1.0,3.0,3.0,3.0,1.0,2.0,100.0,100.0,0.17,7.0,7.0,7.0,0.0
TestHiveIntervalDayTimeWritable.java,25.0,3.0,21.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,8.0,141.0,23.0,100.0,45.0,67.0,18.0,30.0,4.0,65.0,70.0,30.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,0.18,4.0,4.0,4.0,0.0
TestHiveIntervalYearMonth.java,20.0,2.0,17.0,1.0,1.0,1.0,1.0,2.0,24.0,24.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,9.0,0.0,0.0,0.0,5.0,18.0,136.0,18.0,96.0,43.0,60.0,22.0,57.0,11.0,59.0,68.0,25.0,54.0,1.0,3.0,3.0,3.0,1.0,2.0,100.0,100.0,0.23,7.0,7.0,7.0,0.0
TestHiveIntervalYearMonthWritable.java,20.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,8.0,122.0,20.0,84.0,45.0,51.0,18.0,31.0,4.0,56.0,61.0,30.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,0.21,4.0,4.0,4.0,0.0
TestHiveMetaStore.java,52.0,8.0,41.0,4.0,3.0,3.0,3.0,12.0,224.0,224.0,2.0,3.0,6.0,7.0,57.0,57.0,51.0,0.0,57.0,95.0,0.0,20.0,1.0,36.0,539.0,3101.0,500.0,2385.0,545.0,2065.0,227.0,1536.0,15130.0,1800.0,1987.0,528.0,1720.0,2.0,15.0,15.0,16.0,2.0,3.0,45.5,41.0,0.1,168.0,168.0,171.0,1.0
TestHiveVarcharWritable.java,23.0,4.0,18.0,2.0,1.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,8.0,128.0,22.0,82.0,33.0,53.0,24.0,31.0,4.0,60.0,65.0,21.0,53.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,0.29,4.0,4.0,4.0,0.0
TestInputOutputFormat.java,18.0,0.0,17.0,1.0,2.0,2.0,2.0,20.0,239.0,239.0,0.0,14.0,7.0,5.0,97.0,97.0,90.0,40.0,97.0,103.0,13.0,4.0,0.0,80.0,315.0,2081.0,152.0,1833.0,643.0,1265.0,150.0,588.0,229.0,1090.0,1288.0,531.0,949.0,1.0,12.0,7.0,12.0,2.0,5.0,53.0,53.0,0.08,173.0,163.0,174.0,1.0
TestJdbcDriver2.java,25.0,2.0,20.0,3.0,2.0,2.0,2.0,10.0,153.0,153.0,0.0,5.0,3.0,20.0,93.0,93.0,90.0,5.0,93.0,192.0,0.0,18.0,0.0,75.0,623.0,2599.0,336.0,1943.0,503.0,1513.0,383.0,1368.0,476.0,1286.0,1474.0,413.0,1234.0,1.0,9.0,9.0,9.0,2.0,3.0,0.0,0.0,0.2,177.0,176.0,179.0,1.0
TestLazyHBaseObject.java,131.0,23.0,103.0,6.0,6.0,3.0,6.0,1.0,35.0,35.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,22.0,851.0,147.0,649.0,142.0,580.0,55.0,92.0,675.0,422.0,444.0,128.0,392.0,2.5,23.0,8.0,24.0,2.0,2.0,0.0,0.0,0.08,34.0,19.0,37.0,0.0
TestMapColumnVector.java,95.0,5.0,84.0,6.0,7.0,7.0,9.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,14.0,224.0,17.0,176.0,24.0,151.0,31.0,39.0,770.0,151.0,165.0,32.0,145.0,6.5,11.0,11.0,15.0,1.0,2.0,0.0,0.0,0.18,13.0,13.0,17.0,0.0
TestNewIntegerEncoding.java,32.0,3.0,30.0,0.0,3.0,3.0,3.0,3.0,44.0,44.0,0.0,3.0,1.0,0.0,38.0,38.0,37.0,9.0,38.0,38.0,0.0,0.0,0.0,38.0,237.0,1342.0,147.0,1178.0,442.0,885.0,17.0,706.0,177.0,567.0,747.0,371.0,552.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.01,113.0,113.0,113.0,0.0
TestObjectInspectorConverters.java,117.0,16.0,95.0,7.0,2.0,2.0,2.0,1.0,28.0,28.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,14.0,282.0,38.0,210.0,75.0,180.0,35.0,18.0,3.0,128.0,132.0,57.0,110.0,1.5,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.17,3.0,3.0,3.0,0.0
TestOrcFile.java,45.0,1.0,42.0,1.0,3.0,3.0,3.0,6.0,139.0,139.0,0.0,6.0,6.0,0.0,41.0,41.0,35.0,29.0,41.0,50.0,5.0,8.0,0.0,28.0,207.0,2041.0,117.0,1856.0,538.0,1499.0,72.0,685.0,1066.0,1160.0,1320.0,455.0,1048.0,2.0,11.0,11.0,14.0,2.0,3.0,0.0,0.0,0.04,125.0,125.0,132.0,1.0
TestOrcRawRecordMerger.java,33.0,3.0,29.0,1.0,2.0,2.0,2.0,5.0,80.0,80.0,0.0,5.0,9.0,1.0,33.0,33.0,24.0,12.0,33.0,51.0,10.0,9.0,0.0,14.0,130.0,1199.0,136.0,995.0,296.0,795.0,68.0,400.0,214.0,752.0,825.0,270.0,686.0,1.0,8.0,8.0,8.0,2.0,2.0,57.0,57.0,0.07,64.0,64.0,64.0,1.0
TestRecordReaderImpl.java,21.0,1.0,19.0,1.0,1.0,1.0,1.0,4.0,73.0,73.0,0.0,2.0,11.0,0.0,71.0,71.0,60.0,4.0,71.0,71.0,1.0,11.0,0.0,59.0,342.0,1626.0,175.0,1404.0,355.0,1124.0,89.0,527.0,99.0,691.0,792.0,264.0,650.0,1.0,3.0,3.0,3.0,2.0,2.0,75.0,62.0,0.06,99.0,99.0,99.0,1.0
TestSchemaReEncoder.java,82.0,5.0,75.0,2.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,113.0,9.0,85.0,26.0,72.0,19.0,9.0,1.0,30.0,32.0,21.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22,1.0,1.0,1.0,0.0
TestStreaming.java,26.0,3.0,22.0,2.0,3.0,3.0,3.0,17.0,200.0,200.0,0.0,6.0,14.0,16.0,68.0,68.0,54.0,18.0,68.0,132.0,3.0,24.0,0.0,41.0,518.0,2029.0,303.0,1598.0,530.0,1227.0,160.0,748.0,389.0,1092.0,1284.0,497.0,1037.0,1.0,10.0,10.0,15.0,2.0,3.0,0.0,0.0,0.1,175.0,175.0,185.0,1.0
TestTxnHandler.java,21.0,1.0,20.0,1.0,2.0,2.0,2.0,4.0,79.0,79.0,0.0,3.0,0.0,2.0,56.0,56.0,56.0,2.0,56.0,57.0,0.0,3.0,0.0,53.0,220.0,1278.0,110.0,1114.0,368.0,864.0,54.0,556.0,112.0,869.0,966.0,328.0,833.0,1.0,7.0,7.0,12.0,2.0,3.0,0.0,0.0,0.05,89.0,89.0,94.0,1.0
TestUnionStructObjectInspector.java,85.0,7.0,75.0,3.0,6.0,6.0,6.0,1.0,13.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,121.0,13.0,84.0,26.0,68.0,24.0,17.0,13.0,58.0,65.0,25.0,53.0,6.0,6.0,6.0,6.0,2.0,3.0,0.0,0.0,0.29,6.0,6.0,6.0,0.0
TestVectorFilterExpressions.java,38.0,6.0,29.0,4.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,1.0,0.0,3.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,3.0,0.0,22.0,102.0,1053.0,172.0,763.0,225.0,649.0,126.0,195.0,25.0,655.0,681.0,174.0,580.0,1.0,1.0,1.0,1.0,1.0,0.0,88.0,88.0,0.17,25.0,25.0,25.0,0.0
TestVectorGroupByOperator.java,15.0,1.0,14.0,0.0,1.0,1.0,1.0,23.0,139.0,139.0,4.0,16.0,7.0,1.0,167.0,169.0,162.0,18.0,169.0,176.0,6.0,12.0,0.0,151.0,406.0,2562.0,328.0,2205.0,689.0,1554.0,31.0,645.0,224.0,668.0,907.0,465.0,593.0,1.0,12.0,12.0,12.0,2.0,3.0,0.0,0.0,0.01,220.0,220.0,220.0,1.0
TestVectorOrcFile.java,45.0,1.0,42.0,2.0,4.0,4.0,4.0,5.0,149.0,149.0,0.0,5.0,17.0,0.0,57.0,57.0,40.0,26.0,57.0,66.0,5.0,20.0,0.0,32.0,305.0,2760.0,147.0,2503.0,643.0,2071.0,112.0,995.0,8559.0,1557.0,1800.0,547.0,1494.0,3.0,17.0,17.0,17.0,2.0,3.0,0.0,0.0,0.04,226.0,226.0,240.0,1.0
TestVectorStringExpressions.java,82.0,11.0,66.0,6.0,1.0,1.0,1.0,1.0,67.0,67.0,0.0,1.0,11.0,20.0,64.0,64.0,53.0,0.0,64.0,64.0,14.0,5.0,0.0,45.0,477.0,5422.0,760.0,4312.0,535.0,4027.0,435.0,428.0,80.0,3907.0,3980.0,470.0,3702.0,1.0,4.0,4.0,4.0,1.0,1.0,87.0,82.0,0.1,72.0,72.0,74.0,0.0
TestVectorizationContext.java,47.0,7.0,36.0,3.0,2.0,2.0,2.0,1.0,132.0,132.0,0.0,1.0,0.0,0.0,30.0,30.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,30.0,87.0,1586.0,253.0,1220.0,497.0,984.0,119.0,302.0,30.0,1109.0,1140.0,448.0,971.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.1,48.0,48.0,51.0,1.0
TestWorker.java,33.0,5.0,26.0,2.0,3.0,3.0,3.0,2.0,48.0,48.0,1.0,1.0,0.0,2.0,27.0,27.0,27.0,0.0,27.0,116.0,1.0,1.0,0.0,25.0,96.0,965.0,158.0,733.0,240.0,592.0,74.0,475.0,421.0,577.0,650.0,226.0,569.0,2.0,18.0,17.0,18.0,3.0,3.0,0.0,0.0,0.1,71.0,70.0,79.0,0.0
ThriftHive.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,3664.0,19852.0,19852.0,6.0,153.0,56.0,92.0,853.0,835.0,815.0,75.0,871.0,13513.0,18.0,38.0,20.0,795.0,37901.0,7784.0,1245.0,6199.0,1712.0,3265.0,391.0,39621.0,135420.0,2544.0,4144.0,1532.0,2912.0,1.0,8.0,8.0,16.0,3.0,4.0,0.0,0.0,0.06,1433.0,1438.0,1515.0,0.0
ThriftHiveMetastore.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,3418.0,18678.0,18678.0,6.0,2105.0,788.0,1735.0,14367.0,14105.0,13841.0,2133.0,14629.0,12271.0,262.0,526.0,264.0,13577.0,36342.0,157725.0,21662.0,130579.0,29636.0,77321.0,7398.0,37790.0,133846.0,57000.0,89109.0,26507.0,68711.0,1.0,23.0,23.0,49.0,2.0,4.0,0.0,0.0,0.06,31859.0,29979.0,34908.0,1.0
TreeReaderFactory.java,11.0,0.0,10.0,1.0,2.0,2.0,3.0,67.0,739.0,739.0,35.0,24.0,5.0,1.0,186.0,187.0,182.0,56.0,187.0,932.0,110.0,5.0,23.0,49.0,1227.0,2516.0,278.0,2082.0,664.0,1126.0,159.0,974.0,1102.0,926.0,1354.0,492.0,922.0,1.0,23.0,10.0,23.0,4.0,5.0,42.0,42.0,0.08,429.0,403.0,470.0,1.0
TxnHandler.java,31.0,1.0,24.0,7.0,5.0,4.0,5.0,15.0,244.0,244.0,2.0,8.0,10.0,29.0,69.0,65.0,59.0,26.0,69.0,217.0,11.0,24.0,7.0,27.0,1320.0,2382.0,140.0,1724.0,378.0,1328.0,533.0,1622.0,6623228.0,998.0,1290.0,358.0,1045.0,2.0,32.0,30.0,36.0,2.0,5.0,0.0,0.0,0.31,313.0,274.0,352.0,1.0
TxnInfo.java,12.0,1.0,11.0,1.0,3.0,3.0,4.0,11.0,53.0,53.0,0.0,6.0,3.0,14.0,68.0,66.0,65.0,17.0,68.0,60.0,1.0,2.0,0.0,65.0,252.0,1022.0,125.0,853.0,177.0,551.0,65.0,213.0,6063.0,407.0,603.0,155.0,482.0,1.0,23.0,23.0,49.0,2.0,3.0,0.0,0.0,0.08,219.0,189.0,251.0,0.0
Type.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,388.0,2619.0,2619.0,31.0,1.0,0.0,0.0,3.0,1.0,3.0,17.0,3.0,2503.0,1.0,0.0,0.0,2.0,12595.0,43.0,8.0,12.0,9.0,1.0,23.0,9968.0,39506.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.92,1.0,1.0,1.0,0.0
Type.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,388.0,2619.0,2619.0,31.0,6.0,3.0,9.0,56.0,54.0,53.0,10.0,56.0,2503.0,1.0,2.0,0.0,53.0,12595.0,768.0,93.0,647.0,146.0,381.0,40.0,9968.0,39506.0,290.0,448.0,135.0,341.0,1.0,14.0,14.0,30.0,5.0,4.0,0.0,0.0,0.06,165.0,150.0,185.0,0.0
Type.java,7.0,0.0,5.0,2.0,2.0,1.0,2.0,388.0,2619.0,2619.0,31.0,1.0,2.0,0.0,29.0,27.0,27.0,28.0,29.0,2503.0,3.0,0.0,0.0,26.0,12595.0,348.0,32.0,231.0,112.0,79.0,85.0,9968.0,39506.0,59.0,101.0,40.0,61.0,1.0,8.0,6.0,8.0,5.0,3.0,0.0,0.0,0.37,52.0,40.0,53.0,0.0
TypeCheckProcFactory.java,34.0,3.0,26.0,6.0,6.0,5.0,6.0,22.0,278.0,278.0,3.0,10.0,9.0,6.0,33.0,33.0,24.0,0.0,33.0,72.0,1.0,3.0,7.0,22.0,281.0,1387.0,146.0,999.0,280.0,690.0,242.0,387.0,26781.0,455.0,643.0,246.0,485.0,3.0,45.0,43.0,55.0,2.0,5.0,0.0,0.0,0.24,188.0,176.0,213.0,1.0
UDAF.java,7.0,0.0,3.0,4.0,1.0,1.0,1.0,250.0,1492.0,1492.0,135.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,2199.0,0.0,0.0,0.0,4.0,2703.0,111.0,7.0,17.0,8.0,4.0,87.0,2429.0,8403.0,6.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,5.12,4.0,4.0,4.0,0.0
UDF.java,8.0,0.0,3.0,5.0,1.0,1.0,1.0,369.0,4227.0,4227.0,280.0,1.0,0.0,0.0,6.0,6.0,6.0,1.0,6.0,8253.0,0.0,0.0,1.0,5.0,6324.0,117.0,10.0,24.0,11.0,6.0,83.0,7302.0,7119.0,9.0,16.0,10.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,3.46,6.0,6.0,6.0,0.0
UDFFindInSet.java,54.0,8.0,46.0,0.0,10.0,10.0,14.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0,98.0,14.0,63.0,23.0,36.0,21.0,4.0,24.0,32.0,43.0,16.0,31.0,10.0,10.0,10.0,14.0,2.0,4.0,0.0,0.0,0.33,10.0,10.0,14.0,0.0
UnsignedInt128.java,20.0,1.0,12.0,7.0,3.0,2.0,3.0,4.0,20.0,20.0,0.0,1.0,17.0,6.0,124.0,124.0,107.0,2.0,124.0,148.0,0.0,20.0,1.0,103.0,739.0,2726.0,266.0,1513.0,287.0,1078.0,958.0,428.0,1058.0,782.0,1069.0,283.0,830.0,1.0,26.0,15.0,29.0,1.0,5.0,60.0,40.0,0.63,343.0,308.0,387.0,0.0
Util.java,14.0,0.0,12.0,1.0,4.0,4.0,5.0,301.0,4480.0,4480.0,12.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,4.0,2664.0,0.0,0.0,0.0,4.0,13706.0,106.0,12.0,71.0,16.0,43.0,23.0,13246.0,34303445.0,33.0,52.0,17.0,36.0,2.0,8.0,8.0,10.0,3.0,3.0,0.0,0.0,0.32,16.0,16.0,18.0,0.0
Util.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,301.0,4480.0,4480.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2664.0,0.0,0.0,0.0,1.0,13706.0,25.0,1.0,7.0,4.0,1.0,17.0,13246.0,34303445.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.43,1.0,1.0,1.0,0.0
Utilities.java,17.0,1.0,12.0,4.0,3.0,3.0,3.0,17.0,462.0,462.0,1.0,7.0,173.0,36.0,183.0,179.0,10.0,4.0,183.0,266.0,0.0,22.0,2.0,159.0,1516.0,3600.0,354.0,2460.0,835.0,1503.0,798.0,1405.0,1337.0,1204.0,1772.0,806.0,1266.0,2.0,21.0,21.0,22.0,2.0,5.0,0.0,0.0,0.32,534.0,531.0,597.0,1.0
Utils.java,29.0,1.0,20.0,8.0,4.0,4.0,5.0,188.0,2811.0,2811.0,4.0,1.0,10.0,1.0,10.0,10.0,0.0,0.0,10.0,1460.0,0.0,7.0,0.0,3.0,8820.0,354.0,24.0,233.0,87.0,146.0,97.0,8590.0,34289749.0,144.0,186.0,86.0,137.0,2.0,8.0,8.0,8.0,2.0,5.0,0.0,0.0,0.42,43.0,43.0,46.0,1.0
Utils.java,17.0,1.0,13.0,3.0,4.0,4.0,5.0,188.0,2811.0,2811.0,4.0,1.0,15.0,0.0,15.0,15.0,0.0,0.0,15.0,1460.0,1.0,0.0,0.0,14.0,8820.0,296.0,27.0,206.0,46.0,131.0,63.0,8590.0,34289749.0,96.0,152.0,48.0,126.0,2.0,8.0,8.0,14.0,2.0,4.0,0.0,0.0,0.31,56.0,56.0,82.0,1.0
Utils.java,12.0,0.0,8.0,4.0,2.0,2.0,2.0,188.0,2811.0,2811.0,4.0,2.0,11.0,48.0,35.0,35.0,24.0,12.0,35.0,1460.0,7.0,4.0,0.0,24.0,8820.0,619.0,64.0,377.0,154.0,237.0,182.0,8590.0,34289749.0,202.0,280.0,152.0,159.0,2.0,22.0,22.0,24.0,2.0,5.0,0.0,0.0,0.48,73.0,73.0,82.0,1.0
Utils.java,23.0,0.0,17.0,6.0,4.0,4.0,6.0,188.0,2811.0,2811.0,4.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,1460.0,0.0,0.0,0.0,3.0,8820.0,109.0,9.0,63.0,19.0,39.0,37.0,8590.0,34289749.0,31.0,44.0,21.0,28.0,2.0,6.0,6.0,10.0,2.0,3.0,0.0,0.0,0.59,13.0,13.0,19.0,1.0
Utils.java,27.0,1.0,26.0,0.0,4.0,4.0,4.0,188.0,2811.0,2811.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1460.0,0.0,0.0,0.0,1.0,8820.0,58.0,4.0,37.0,20.0,16.0,17.0,8590.0,34289749.0,22.0,28.0,18.0,13.0,2.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,0.46,4.0,4.0,4.0,1.0
