Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
UnlockRequest.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,6.0,38.0,0.0,36.0,35.0,5.0,38.0,30.0,1.0,2.0,0.0,35.0,82.0,387.0,64.0,297.0,104.0,144.0,29.0,77.0,1.0,139.0,207.0,91.0,124.0,1.0,5.0,5.0,7.0,2.0,3.0,0.0,0.0,0.1,61.0,61.0,63.0,48.0,0.0
Utilities.java,17.0,1.0,12.0,4.0,3.0,3.0,3.0,1.0,17.0,462.0,462.0,1.0,7.0,173.0,36.0,183.0,0.0,179.0,10.0,4.0,183.0,266.0,0.0,22.0,2.0,159.0,1516.0,3600.0,354.0,2460.0,835.0,1503.0,798.0,1405.0,2.0,1204.0,1772.0,806.0,1266.0,2.0,21.0,21.0,22.0,2.0,5.0,0.0,0.0,0.32,534.0,531.0,597.0,274.0,1.0
Utils.java,12.0,0.0,8.0,4.0,2.0,2.0,2.0,1.0,188.0,2811.0,2811.0,4.0,2.0,11.0,48.0,35.0,0.0,35.0,24.0,12.0,35.0,1460.0,7.0,4.0,0.0,24.0,8820.0,619.0,64.0,377.0,154.0,237.0,182.0,8590.0,2.0,202.0,280.0,152.0,159.0,2.0,22.0,22.0,24.0,2.0,5.0,0.0,0.0,0.48,73.0,73.0,82.0,41.0,1.0
VectorAssignRow.java,7.0,0.0,7.0,0.0,2.0,1.0,2.0,1.0,24.0,125.0,125.0,22.0,22.0,0.0,2.0,56.0,0.0,59.0,59.0,8.0,59.0,221.0,51.0,1.0,2.0,5.0,130.0,612.0,95.0,488.0,185.0,231.0,29.0,143.0,2.0,216.0,324.0,162.0,175.0,2.0,18.0,3.0,18.0,3.0,2.0,0.0,0.0,0.06,99.0,83.0,99.0,56.0,0.0
VectorColumnAssignFactory.java,18.0,0.0,18.0,0.0,3.0,3.0,3.0,1.0,28.0,113.0,113.0,25.0,27.0,5.0,0.0,38.0,0.0,38.0,33.0,4.0,38.0,216.0,0.0,0.0,11.0,27.0,182.0,589.0,27.0,528.0,111.0,347.0,34.0,107.0,2.0,212.0,313.0,117.0,206.0,2.0,23.0,18.0,23.0,3.0,2.0,0.0,0.0,0.06,109.0,97.0,110.0,40.0,0.0
VectorDeserializeRow.java,9.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,25.0,237.0,237.0,23.0,25.0,0.0,2.0,55.0,0.0,56.0,56.0,22.0,56.0,121.0,45.0,3.0,0.0,8.0,225.0,738.0,134.0,566.0,195.0,309.0,40.0,192.0,2.0,280.0,391.0,175.0,235.0,2.0,18.0,3.0,18.0,3.0,2.0,0.0,0.0,0.07,102.0,87.0,102.0,55.0,0.0
VectorExtractRow.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,24.0,142.0,142.0,22.0,22.0,0.0,2.0,58.0,0.0,61.0,61.0,22.0,61.0,227.0,50.0,1.0,2.0,8.0,251.0,738.0,116.0,563.0,220.0,291.0,59.0,108.0,2.0,290.0,399.0,197.0,211.0,2.0,18.0,4.0,18.0,3.0,3.0,0.0,0.0,0.1,117.0,101.0,133.0,58.0,0.0
VectorGroupByOperator.java,15.0,1.0,11.0,2.0,2.0,2.0,3.0,1.0,35.0,243.0,243.0,8.0,8.0,1.0,2.0,45.0,0.0,50.0,49.0,41.0,50.0,348.0,0.0,10.0,4.0,36.0,622.0,992.0,146.0,584.0,195.0,320.0,263.0,859.0,1.0,306.0,417.0,177.0,260.0,1.0,11.0,11.0,12.0,2.0,3.0,0.0,0.0,0.45,109.0,109.0,119.0,53.0,1.0
Version.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,16.0,92.0,92.0,0.0,6.0,3.0,6.0,43.0,0.0,41.0,40.0,6.0,43.0,75.0,1.0,2.0,0.0,40.0,568.0,499.0,72.0,401.0,116.0,216.0,32.0,603.0,1.0,180.0,276.0,101.0,192.0,1.0,8.0,8.0,16.0,2.0,3.0,20.0,20.0,0.08,94.0,89.0,104.0,59.0,0.0
WindowingSpec.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,10.0,50.0,50.0,4.0,10.0,0.0,1.0,78.0,0.0,80.0,82.0,23.0,82.0,96.0,0.0,5.0,1.0,76.0,242.0,738.0,93.0,508.0,171.0,202.0,137.0,163.0,1.0,182.0,300.0,148.0,173.0,1.0,8.0,8.0,8.0,2.0,4.0,50.0,50.0,0.27,121.0,121.0,126.0,76.0,0.0
WriterImpl.java,16.0,0.0,15.0,2.0,3.0,3.0,4.0,1.0,34.0,500.0,500.0,18.0,25.0,7.0,9.0,150.0,0.0,150.0,143.0,106.0,150.0,500.0,86.0,23.0,3.0,38.0,952.0,2913.0,212.0,2405.0,692.0,1489.0,296.0,689.0,2.0,1177.0,1633.0,570.0,1147.0,2.0,25.0,17.0,25.0,3.0,4.0,25.0,25.0,0.12,486.0,422.0,530.0,176.0,1.0
ASTConverter.java,17.0,1.0,14.0,2.0,3.0,3.0,4.0,1.0,7.0,101.0,101.0,0.0,7.0,2.0,2.0,34.0,0.0,34.0,32.0,24.0,34.0,34.0,9.0,8.0,2.0,15.0,123.0,733.0,98.0,555.0,219.0,329.0,80.0,172.0,3.0,294.0,432.0,220.0,279.0,3.0,14.0,14.0,14.0,2.0,4.0,0.0,0.0,0.14,117.0,117.0,125.0,40.0,1.0
BaseSemanticAnalyzer.java,13.0,0.0,11.0,2.0,3.0,2.0,3.0,1.0,4.0,105.0,105.0,9.0,5.0,27.0,4.0,96.0,0.0,95.0,70.0,38.0,97.0,95.0,2.0,8.0,26.0,61.0,769.0,1473.0,145.0,1118.0,338.0,674.0,223.0,350.0,1.0,577.0,812.0,331.0,566.0,1.0,21.0,21.0,31.0,1.0,5.0,67.5,59.0,0.2,252.0,226.0,283.0,121.0,1.0
DagUtils.java,24.0,2.0,17.0,4.0,3.0,3.0,3.0,1.0,2.0,131.0,131.0,0.0,2.0,6.0,6.0,43.0,0.0,43.0,37.0,0.0,43.0,43.0,0.0,20.0,0.0,23.0,274.0,1249.0,152.0,857.0,340.0,539.0,241.0,373.0,2.0,478.0,601.0,290.0,419.0,2.0,11.0,11.0,12.0,2.0,5.0,49.0,49.0,0.28,129.0,122.0,133.0,58.0,1.0
DbTxnManager.java,15.0,1.0,13.0,2.0,3.0,3.0,3.0,1.0,8.0,135.0,135.0,0.0,4.0,1.0,4.0,29.0,0.0,29.0,28.0,8.0,29.0,145.0,5.0,4.0,1.0,19.0,357.0,545.0,50.0,417.0,110.0,268.0,80.0,553.0,1.0,206.0,278.0,97.0,197.0,1.0,22.0,10.0,24.0,2.0,2.0,33.0,33.0,0.19,85.0,73.0,94.0,33.0,1.0
HBaseImport.java,17.0,1.0,16.0,1.0,3.0,3.0,4.0,1.0,8.0,109.0,109.0,0.0,7.0,1.0,1.0,23.0,0.0,23.0,22.0,21.0,23.0,41.0,3.0,13.0,2.0,5.0,209.0,535.0,53.0,417.0,115.0,259.0,66.0,402.0,2.0,205.0,297.0,119.0,203.0,4.0,11.0,11.0,13.0,2.0,5.0,0.0,0.0,0.16,77.0,77.0,87.0,27.0,0.0
HBaseReadWrite.java,17.0,0.0,12.0,5.0,3.0,3.0,3.0,1.0,6.0,112.0,112.0,0.0,6.0,4.0,37.0,128.0,0.0,128.0,124.0,26.0,128.0,141.0,92.0,29.0,1.0,6.0,891.0,2571.0,201.0,1714.0,691.0,1140.0,658.0,849.0,2.0,1007.0,1359.0,654.0,1044.0,2.0,16.0,16.0,23.0,2.0,4.0,25.0,25.0,0.38,330.0,330.0,349.0,168.0,1.0
HBaseStorageHandler.java,18.0,1.0,15.0,2.0,3.0,3.0,4.0,1.0,4.0,101.0,101.0,0.0,1.0,2.0,7.0,24.0,0.0,24.0,22.0,4.0,24.0,54.0,0.0,4.0,0.0,20.0,128.0,582.0,62.0,438.0,163.0,238.0,85.0,234.0,2.0,196.0,281.0,132.0,186.0,2.0,17.0,17.0,18.0,2.0,5.0,81.0,69.5,0.19,77.0,77.0,85.0,31.0,0.0
HBaseStore.java,16.0,0.0,15.0,1.0,3.0,3.0,3.0,1.0,7.0,246.0,246.0,0.0,2.0,3.0,1.0,140.0,0.0,140.0,137.0,10.0,140.0,238.0,3.0,18.0,0.0,119.0,1453.0,2511.0,198.0,2175.0,690.0,1369.0,141.0,2739.0,1.0,1016.0,1446.0,501.0,1078.0,2.0,11.0,10.0,11.0,2.0,6.0,71.0,58.0,0.06,382.0,368.0,394.0,183.0,1.0
HBaseUtils.java,19.0,0.0,15.0,3.0,3.0,3.0,4.0,1.0,4.0,150.0,150.0,0.0,4.0,65.0,4.0,67.0,0.0,67.0,2.0,5.0,67.0,67.0,46.0,19.0,0.0,2.0,359.0,1423.0,89.0,1099.0,350.0,725.0,235.0,846.0,2.0,597.0,845.0,317.0,660.0,2.0,24.0,24.0,24.0,2.0,3.0,0.0,0.0,0.21,234.0,223.0,235.0,67.0,0.0
HCatPartition.java,10.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,6.0,111.0,111.0,2.0,1.0,1.0,1.0,29.0,0.0,29.0,28.0,9.0,29.0,80.0,2.0,1.0,0.0,26.0,198.0,372.0,38.0,220.0,64.0,116.0,115.0,290.0,1.0,114.0,161.0,68.0,98.0,1.0,3.0,3.0,3.0,3.0,2.0,38.0,35.5,0.52,42.0,42.0,43.0,29.0,0.0
HCatUtil.java,16.0,1.0,12.0,3.0,3.0,3.0,3.0,1.0,4.0,163.0,163.0,0.0,1.0,34.0,2.0,34.0,0.0,34.0,0.0,0.0,34.0,67.0,0.0,0.0,0.0,34.0,422.0,678.0,75.0,476.0,168.0,267.0,127.0,399.0,2.0,198.0,304.0,144.0,197.0,2.0,9.0,9.0,10.0,1.0,5.0,46.0,38.5,0.27,95.0,93.0,107.0,49.0,1.0
HiveConnection.java,11.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,5.0,99.0,99.0,0.0,3.0,1.0,1.0,83.0,0.0,83.0,82.0,18.0,83.0,83.0,2.0,17.0,0.0,64.0,219.0,1428.0,157.0,842.0,320.0,437.0,432.0,247.0,1.0,367.0,527.0,247.0,331.0,1.0,11.0,11.0,14.0,2.0,4.0,0.0,0.0,0.51,155.0,155.0,167.0,87.0,1.0
HiveSessionImpl.java,12.0,0.0,11.0,1.0,2.0,2.0,2.0,1.0,8.0,121.0,121.0,3.0,2.0,0.0,2.0,55.0,0.0,55.0,55.0,15.0,55.0,239.0,0.0,8.0,5.0,42.0,282.0,845.0,75.0,703.0,244.0,387.0,67.0,343.0,1.0,325.0,454.0,178.0,316.0,1.0,8.0,8.0,8.0,2.0,4.0,0.0,0.0,0.1,119.0,113.0,121.0,55.0,1.0
MiniHS2.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,6.0,110.0,110.0,0.0,3.0,1.0,6.0,34.0,0.0,32.0,33.0,20.0,34.0,76.0,0.0,3.0,0.0,31.0,365.0,409.0,48.0,296.0,105.0,164.0,69.0,326.0,1.0,172.0,227.0,102.0,139.0,1.0,6.0,6.0,6.0,2.0,2.0,64.0,64.0,0.23,55.0,54.0,57.0,37.0,1.0
TestHBaseStore.java,26.0,1.0,22.0,3.0,1.0,1.0,1.0,1.0,3.0,146.0,146.0,0.0,1.0,9.0,39.0,44.0,0.0,44.0,35.0,4.0,44.0,97.0,0.0,11.0,0.0,33.0,419.0,1328.0,94.0,1065.0,516.0,882.0,174.0,1687.0,1.0,896.0,950.0,449.0,778.0,1.0,3.0,3.0,3.0,2.0,2.0,86.0,82.0,0.16,49.0,49.0,49.0,44.0,0.0
TestHCatMultiOutputFormat.java,27.0,2.0,23.0,3.0,3.0,3.0,3.0,1.0,5.0,89.0,89.0,0.0,4.0,5.0,21.0,10.0,0.0,10.0,5.0,1.0,10.0,10.0,0.0,5.0,1.0,4.0,71.0,436.0,44.0,344.0,137.0,225.0,49.0,133.0,4.0,248.0,284.0,133.0,195.0,3.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.14,29.0,27.0,29.0,10.0,1.0
TestRCFile.java,22.0,2.0,19.0,1.0,2.0,2.0,2.0,1.0,7.0,146.0,146.0,0.0,3.0,2.0,1.0,31.0,0.0,31.0,29.0,12.0,31.0,91.0,0.0,12.0,1.0,18.0,266.0,812.0,92.0,672.0,302.0,475.0,49.0,414.0,1.5,447.0,523.0,251.0,371.0,1.5,7.0,7.0,7.0,2.0,3.0,33.0,33.0,0.07,73.0,73.0,74.0,35.0,0.0
TezTask.java,19.0,2.0,14.0,2.0,3.0,3.0,3.0,1.0,5.0,127.0,127.0,0.0,2.0,0.0,1.0,28.0,0.0,28.0,28.0,7.0,28.0,111.0,6.0,2.0,1.0,19.0,159.0,661.0,92.0,476.0,188.0,262.0,96.0,310.0,1.0,234.0,337.0,162.0,221.0,1.0,17.0,17.0,21.0,2.0,4.0,10.0,10.0,0.2,80.0,80.0,84.0,30.0,1.0
BytesBytesMultiHashMap.java,15.0,1.0,10.0,4.0,2.0,2.0,2.0,1.0,8.0,54.0,54.0,2.0,4.0,12.0,13.0,50.0,0.0,53.0,41.0,22.0,53.0,84.0,2.0,19.0,0.0,32.0,361.0,1027.0,123.0,561.0,204.0,365.0,350.0,295.0,1.0,331.0,436.0,196.0,296.0,1.0,10.0,10.0,10.0,2.0,2.0,58.0,47.0,0.62,110.0,110.0,113.0,74.0,0.0
DDLWork.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,49.0,49.0,1.0,1.0,0.0,1.0,149.0,0.0,149.0,149.0,50.0,149.0,149.0,0.0,0.0,0.0,149.0,258.0,1158.0,178.0,623.0,278.0,197.0,357.0,153.0,1.0,253.0,403.0,208.0,195.0,1.0,1.0,1.0,1.0,1.0,0.0,98.0,97.0,0.57,149.0,149.0,149.0,149.0,0.0
ExpressionTree.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,7.0,60.0,60.0,4.0,8.0,2.0,3.0,48.0,0.0,44.0,46.0,25.0,48.0,56.0,0.0,8.0,7.0,33.0,276.0,607.0,70.0,386.0,137.0,201.0,151.0,129.0,1.0,168.0,258.0,109.0,168.0,1.0,8.0,8.0,12.0,2.0,3.0,43.0,38.0,0.39,90.0,90.0,101.0,60.0,1.0
HashTableSinkDesc.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,1.0,1.0,0.0,1.0,50.0,0.0,50.0,50.0,23.0,50.0,256.0,0.0,0.0,0.0,50.0,93.0,383.0,74.0,242.0,116.0,78.0,67.0,57.0,1.0,106.0,159.0,85.0,75.0,1.0,2.0,2.0,2.0,4.0,1.0,72.0,72.0,0.28,51.0,51.0,51.0,50.0,0.0
HiveBaseResultSet.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,35.0,35.0,2.0,1.0,0.0,0.0,192.0,0.0,192.0,192.0,9.0,192.0,192.0,0.0,2.0,2.0,188.0,117.0,1058.0,201.0,830.0,270.0,359.0,27.0,184.0,1.0,315.0,560.0,256.0,321.0,1.0,12.0,6.0,12.0,1.0,2.0,99.0,94.0,0.03,251.0,243.0,253.0,242.0,0.0
HiveSchemaHelper.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,8.0,49.0,49.0,5.0,9.0,4.0,14.0,39.0,0.0,45.0,43.0,8.0,47.0,97.0,0.0,1.0,4.0,42.0,107.0,497.0,63.0,334.0,144.0,149.0,102.0,109.0,1.0,134.0,209.0,101.0,120.0,1.0,7.0,7.0,7.0,2.0,3.0,67.0,67.0,0.31,68.0,68.0,76.0,50.0,0.0
HiveStatement.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,3.0,40.0,40.0,1.0,1.0,0.0,2.0,53.0,0.0,53.0,53.0,15.0,53.0,56.0,1.0,3.0,0.0,49.0,121.0,848.0,114.0,424.0,159.0,213.0,310.0,129.0,1.0,187.0,269.0,113.0,168.0,1.0,16.0,9.0,16.0,1.0,4.0,47.0,43.5,0.73,92.0,85.0,92.0,66.0,1.0
MapJoinDesc.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,23.0,23.0,2.0,1.0,0.0,1.0,49.0,0.0,49.0,49.0,21.0,49.0,136.0,0.0,1.0,0.0,48.0,265.0,383.0,64.0,247.0,104.0,100.0,73.0,138.0,1.0,124.0,181.0,93.0,96.0,1.0,4.0,4.0,4.0,3.0,2.0,80.5,80.5,0.3,56.0,56.0,56.0,49.0,1.0
MapWork.java,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,4.0,65.0,65.0,3.0,1.0,1.0,2.0,83.0,0.0,83.0,82.0,32.0,83.0,131.0,0.0,2.0,0.0,81.0,716.0,646.0,116.0,458.0,192.0,189.0,77.0,375.0,1.0,192.0,319.0,171.0,174.0,1.0,7.0,7.0,9.0,3.0,4.0,33.0,33.0,0.17,123.0,123.0,127.0,94.0,1.0
QTestGenTask.java,8.0,1.0,7.0,0.0,2.0,2.0,2.0,1.0,7.0,37.0,37.0,2.0,5.0,1.0,1.0,52.0,0.0,52.0,51.0,23.0,52.0,56.0,0.0,3.0,0.0,49.0,96.0,585.0,110.0,444.0,136.0,239.0,31.0,131.0,1.0,219.0,327.0,140.0,209.0,1.0,41.0,41.0,48.0,2.0,4.0,0.0,0.0,0.07,103.0,103.0,114.0,54.0,0.0
ReduceSinkOperator.java,15.0,1.0,12.0,2.0,3.0,3.0,3.0,1.0,6.0,66.0,66.0,1.0,2.0,2.0,2.0,30.0,0.0,28.0,28.0,40.0,30.0,286.0,0.0,6.0,7.0,17.0,321.0,636.0,75.0,453.0,170.0,260.0,116.0,403.0,1.5,272.0,358.0,166.0,226.0,1.5,16.0,16.0,20.0,4.0,4.0,70.0,70.0,0.26,87.0,87.0,97.0,34.0,1.0
TezSessionState.java,13.0,1.0,10.0,2.0,2.0,2.0,3.0,1.0,3.0,85.0,85.0,1.0,2.0,3.0,6.0,39.0,0.0,39.0,36.0,14.0,39.0,95.0,0.0,9.0,1.0,29.0,208.0,639.0,77.0,472.0,178.0,269.0,91.0,190.0,1.0,262.0,349.0,161.0,224.0,1.0,9.0,9.0,9.0,3.0,4.0,76.0,76.0,0.19,92.0,92.0,98.0,57.0,0.0
CombineHiveInputFormat.java,17.0,1.0,13.0,3.0,3.0,3.0,3.0,1.0,7.0,87.0,87.0,0.0,6.0,0.0,4.0,35.0,0.0,36.0,36.0,11.0,36.0,59.0,2.0,3.0,0.0,31.0,104.0,736.0,89.0,515.0,212.0,295.0,133.0,182.0,1.0,262.0,368.0,188.0,241.0,1.0,16.0,16.0,18.0,3.0,4.0,22.0,0.0,0.26,92.0,92.0,101.0,47.0,0.0
HiveDatabaseMetaData.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,42.0,42.0,0.0,4.0,2.0,3.0,186.0,0.0,186.0,184.0,4.0,186.0,380.0,0.0,2.0,0.0,184.0,89.0,1152.0,213.0,873.0,274.0,406.0,67.0,338.0,1.0,311.0,528.0,250.0,292.0,1.0,8.0,8.0,8.0,3.0,4.0,0.0,0.0,0.08,214.0,214.0,214.0,197.0,0.0
JIRAService.java,13.0,1.0,12.0,0.0,2.0,2.0,2.0,1.0,7.0,87.0,87.0,0.0,5.0,10.0,27.0,23.0,0.0,23.0,13.0,12.0,23.0,43.0,7.0,6.0,0.0,10.0,129.0,464.0,51.0,390.0,159.0,247.0,23.0,151.0,1.0,245.0,303.0,151.0,195.0,1.0,9.0,9.0,9.0,2.0,4.0,29.0,29.0,0.06,54.0,54.0,55.0,26.0,0.0
LineageLogger.java,16.0,0.0,14.0,2.0,3.0,3.0,4.0,1.0,4.0,56.0,56.0,0.0,5.0,0.0,3.0,22.0,0.0,18.0,22.0,11.0,22.0,18.0,3.0,12.0,0.0,7.0,89.0,468.0,34.0,361.0,137.0,216.0,73.0,128.0,3.0,203.0,282.0,138.0,193.0,3.0,15.0,15.0,21.0,1.0,6.0,0.0,0.0,0.2,62.0,62.0,78.0,31.0,0.0
SerializationUtilities.java,11.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,6.0,87.0,87.0,0.0,6.0,24.0,4.0,35.0,0.0,35.0,11.0,1.0,35.0,35.0,0.0,10.0,0.0,25.0,203.0,521.0,47.0,374.0,148.0,209.0,100.0,153.0,1.0,211.0,283.0,136.0,188.0,1.0,10.0,10.0,10.0,2.0,2.0,0.0,0.0,0.27,64.0,64.0,64.0,44.0,1.0
TestAvroSerializer.java,12.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,3.0,37.0,37.0,0.0,4.0,0.0,0.0,38.0,0.0,36.0,38.0,7.0,38.0,36.0,0.0,3.0,0.0,35.0,50.0,538.0,86.0,428.0,257.0,292.0,24.0,204.0,1.0,287.0,329.0,207.0,230.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.06,38.0,38.0,38.0,36.0,0.0
TestOrcSerDeStats.java,29.0,2.0,26.0,1.0,2.0,2.0,2.0,1.0,7.0,83.0,83.0,0.0,7.0,4.0,0.0,18.0,0.0,18.0,14.0,26.0,18.0,18.0,4.0,4.0,0.0,10.0,59.0,652.0,70.0,540.0,160.0,395.0,42.0,228.0,1.5,347.0,392.0,137.0,294.0,1.5,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.08,30.0,30.0,30.0,18.0,0.0
TestTxnCommands2.java,23.0,1.0,19.0,4.0,2.0,2.0,2.0,1.0,4.0,46.0,46.0,0.0,4.0,5.0,3.0,28.0,0.0,26.0,23.0,15.0,28.0,24.0,1.0,10.0,0.0,17.0,123.0,736.0,37.0,592.0,193.0,423.0,122.0,180.0,2.0,430.0,503.0,182.0,386.0,2.0,8.0,8.0,8.0,1.0,2.0,0.0,0.0,0.21,62.0,62.0,65.0,30.0,1.0
cbo_rp_TestJdbcDriver2.java,25.0,2.0,20.0,3.0,2.0,2.0,2.0,1.0,5.0,72.0,72.0,0.0,5.0,3.0,17.0,87.0,0.0,87.0,84.0,4.0,87.0,93.0,0.0,15.0,0.0,72.0,298.0,2425.0,312.0,1793.0,449.0,1391.0,383.0,660.0,1.0,1200.0,1381.0,365.0,1171.0,1.0,9.0,9.0,9.0,2.0,3.0,0.0,0.0,0.21,171.0,170.0,172.0,91.0,1.0
AppConfig.java,5.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,28.0,28.0,0.0,3.0,4.0,52.0,44.0,0.0,42.0,40.0,2.0,44.0,42.0,0.0,7.0,0.0,37.0,115.0,413.0,36.0,290.0,149.0,186.0,88.0,144.0,1.0,175.0,249.0,144.0,122.0,1.0,8.0,8.0,8.0,2.0,4.0,0.0,0.0,0.3,66.0,66.0,66.0,50.0,1.0
DecimalUtil.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,3.0,22.0,22.0,0.0,1.0,38.0,0.0,38.0,0.0,38.0,0.0,0.0,38.0,52.0,0.0,0.0,0.0,38.0,209.0,378.0,41.0,312.0,65.0,174.0,45.0,242.0,2.0,112.0,185.0,45.0,140.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.14,72.0,72.0,72.0,38.0,0.0
ErrorMsg.java,8.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0,1.0,9.0,7.0,27.0,0.0,25.0,18.0,270.0,27.0,3.0,0.0,7.0,0.0,20.0,334.0,783.0,72.0,624.0,480.0,111.0,88.0,95.0,1.0,101.0,153.0,60.0,108.0,1.0,9.0,9.0,9.0,1.0,4.0,0.0,0.0,0.14,46.0,46.0,47.0,37.0,1.0
HCatFieldSchema.java,8.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,14.0,14.0,0.0,3.0,6.0,1.0,35.0,0.0,31.0,29.0,32.0,35.0,24.0,0.0,6.0,0.0,29.0,228.0,406.0,33.0,275.0,95.0,143.0,99.0,82.0,1.0,123.0,183.0,65.0,122.0,1.0,11.0,11.0,11.0,1.0,2.0,74.0,63.0,0.36,62.0,62.0,62.0,46.0,0.0
HadoopJobExecHelper.java,18.0,2.0,15.0,2.0,3.0,3.0,3.0,1.0,3.0,62.0,62.0,0.0,3.0,3.0,2.0,27.0,0.0,27.0,24.0,11.0,27.0,28.0,2.0,7.0,0.0,18.0,112.0,639.0,87.0,462.0,146.0,289.0,92.0,168.0,1.0,244.0,339.0,145.0,240.0,1.0,30.0,30.0,34.0,2.0,5.0,40.0,40.0,0.2,88.0,88.0,93.0,34.0,0.0
HiveSchemaTool.java,17.0,1.0,14.0,2.0,3.0,3.0,3.0,1.0,1.0,39.0,39.0,0.0,1.0,3.0,1.0,25.0,0.0,25.0,22.0,8.0,25.0,25.0,0.0,9.0,0.0,16.0,121.0,524.0,49.0,398.0,131.0,262.0,77.0,123.0,1.0,216.0,283.0,117.0,208.0,1.0,17.0,17.0,21.0,1.0,3.0,85.0,51.0,0.19,65.0,65.0,71.0,27.0,1.0
HiveStringUtils.java,15.0,0.0,10.0,5.0,3.0,2.0,3.0,1.0,3.0,45.0,45.0,0.0,3.0,50.0,8.0,54.0,0.0,52.0,4.0,8.0,54.0,51.0,1.0,2.0,0.0,51.0,265.0,961.0,70.0,593.0,176.0,361.0,304.0,197.0,3.0,311.0,452.0,179.0,321.0,3.0,9.0,8.0,9.0,2.0,3.0,0.0,0.0,0.51,136.0,133.0,143.0,62.0,0.0
LaunchMapper.java,22.0,1.0,18.0,3.0,3.0,3.0,4.0,1.0,6.0,76.0,76.0,0.0,3.0,8.0,1.0,23.0,0.0,23.0,15.0,7.0,23.0,23.0,0.0,17.0,1.0,5.0,143.0,617.0,52.0,464.0,161.0,290.0,102.0,183.0,3.0,252.0,338.0,149.0,250.0,3.0,8.0,8.0,8.0,2.0,4.0,0.0,0.0,0.22,79.0,79.0,87.0,33.0,0.0
MetaDataFormatUtils.java,16.0,1.0,14.0,2.0,3.0,3.0,3.0,1.0,1.0,45.0,45.0,0.0,1.0,26.0,4.0,27.0,0.0,27.0,1.0,0.0,27.0,27.0,1.0,18.0,0.0,8.0,150.0,530.0,62.0,408.0,123.0,264.0,63.0,255.0,2.0,221.0,304.0,117.0,227.0,2.0,13.0,13.0,13.0,1.0,3.0,0.0,0.0,0.15,81.0,81.0,88.0,32.0,0.0
PlanUtils.java,20.0,1.0,14.0,5.0,3.0,3.0,3.0,1.0,2.0,71.0,71.0,0.0,3.0,41.0,2.0,45.0,0.0,43.0,4.0,2.0,45.0,43.0,0.0,2.0,0.0,43.0,329.0,1036.0,90.0,685.0,225.0,403.0,263.0,251.0,1.0,276.0,401.0,175.0,267.0,2.0,12.0,12.0,13.0,2.0,4.0,49.0,49.0,0.38,123.0,123.0,134.0,52.0,0.0
