Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMin-divided-by-1,000","CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
TestBatch.java,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,5.666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,29.33333333333333,2.57,0.0,3.44,13.0,1.0,4.32,38.0,0.0,0.0,0.0,0.0,0.32,3.0,0.0
TestBeeLineWithArgs.java,14.0,1.0,3.0,1.0,1.0,1.0,31.0,0.0,1.0,3.0,0.0,5.0,1.0,19.0,0.35,1.0,3.425531914893617,39.0,1.0,4.680851063829787,16.0,0.0,0.0,0.0,0.0,0.1276595744680851,2.0,1.0
TestBeelineArgParsing.java,11.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,2.0,1.0,1.0,3.0,1.5,73.5,0.2,0.0,1.875,5.0,2.0,6.3125,13.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0
TestBinarySortableFast.java,99.0,13.0,5.0,13.0,4.0,1.0,30.0,0.0,1.0,0.0,0.0,22.0,2.0,0.0,0.15,5.0,7.5,10.0,18.0,24.5,31.0,0.0,0.0,0.0,2.0,3.5,5.0,1.0
TestBinarySortableSerDe.java,22.0,2.0,1.0,4.0,1.0,1.0,25.0,0.0,1.0,4.0,0.0,7.0,2.0,0.0,0.17,2.0,6.0,8.0,2.0,6.833333333333333,14.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,0.0
TestBloomFilter.java,27.0,2.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,1.0,53.0,0.09,0.0,1.933333333333333,4.0,1.0,3.8,7.0,0.0,0.0,0.0,0.0,0.4666666666666667,1.0,0.0
TestBucketIdResolverImpl.java,7.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,0.64,4.0,4.0,4.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestBuddyAllocator.java,10.0,0.0,0.0,2.0,1.0,1.8333333333333333,6.5,0.0,6.0,0.0,0.0,4.0,1.0,15.5,0.1,0.0,2.565217391304348,11.0,0.0,3.130434782608696,10.0,0.0,0.0,0.0,0.0,0.6521739130434783,2.0,0.0
TestBytesBytesMultiHashMap.java,9.0,0.0,0.0,2.0,1.0,1.25,8.25,0.5,4.0,0.0,0.0,4.0,1.5,33.0,0.12,1.0,3.823529411764706,8.0,1.0,5.294117647058823,12.0,0.0,0.0,0.0,0.0,0.5294117647058824,2.0,0.0
TestCBORuleFiredOnlyOnce.java,16.0,3.0,2.0,2.0,1.0,1.0,11.666666666666666,0.0,3.0,0.0,0.0,4.0,1.6666666666666667,11.0,0.29,0.0,1.75,4.0,2.0,10.0,20.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
TestCleaner.java,32.0,6.0,2.0,2.0,1.0,1.0,18.5,0.5,1.0,0.0,1.0,4.0,2.5,0.0,0.14,0.0,4.5,9.0,1.0,21.857142857142858,39.0,0.0,0.0,0.0,0.0,0.4285714285714285,2.0,1.0
TestCliDriverMethods.java,16.0,2.0,1.0,2.0,1.0,1.0,9.8,0.0,5.0,3.0,0.0,8.0,1.6,32.0,0.14,0.0,2.421052631578948,6.0,1.0,8.105263157894736,29.0,0.0,0.0,0.0,0.0,0.6842105263157895,3.0,0.0
TestCodahaleMetrics.java,12.0,1.0,0.0,1.0,1.0,1.6666666666666667,11.333333333333334,0.0,3.0,0.0,0.0,2.0,1.0,20.666666666666668,0.15,0.0,1.9,9.0,1.0,6.7,13.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0
TestColumn.java,19.0,3.0,1.0,2.0,1.0,1.0,17.5,0.0,1.0,0.0,0.0,4.0,1.0,10.0,0.27,0.0,1.7627118644067796,11.0,1.0,6.6440677966101696,28.0,0.0,0.0,0.0,0.0,0.1864406779661017,3.0,0.0
TestColumnAccess.java,21.0,1.0,1.0,2.0,1.0,1.0,25.0,0.0,1.0,3.0,0.0,6.0,1.0,0.0,0.16,0.0,1.8571428571428568,7.0,2.0,8.571428571428571,13.0,0.0,0.0,0.0,0.0,0.4285714285714285,3.0,0.0
TestColumnStatistics.java,27.0,2.0,2.0,2.0,1.0,1.0,23.5,0.0,2.0,1.0,1.0,9.0,1.0,40.0,0.13,0.0,1.6666666666666667,7.0,3.0,10.555555555555555,28.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0
TestCommands.java,50.0,11.0,2.0,2.0,1.0,1.0,53.0,0.0,1.0,3.0,0.0,3.0,1.0,42.0,0.09,0.0,5.3,7.0,1.0,24.6,38.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0
TestCompactionTxnHandler.java,25.0,2.0,0.0,2.0,1.0,1.0,37.0,0.0,1.0,0.0,0.0,5.0,1.0,50.0,0.07,1.0,3.571428571428572,8.0,1.0,14.785714285714286,29.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,1.0
TestCompactor.java,39.0,3.0,4.0,2.0,1.0,1.5,40.5,0.0,2.0,3.0,2.0,5.0,1.0,37.0,0.13,0.0,4.434782608695652,14.0,0.0,16.043478260869566,59.0,0.0,0.0,0.0,0.0,1.1304347826086956,3.0,1.0
TestConfiguration.java,4.0,0.0,0.0,1.0,1.0,1.0,18.5,0.0,1.0,3.0,0.0,4.0,1.0,80.0,0.07,1.0,2.94,24.0,1.0,2.36,28.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0
TestConvertAstToSearchArg.java,134.0,3.0,2.0,1.0,1.0,1.0,25.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.03,0.0,3.857142857142857,13.0,1.0,12.333333333333334,21.0,0.0,0.0,0.0,0.0,0.1428571428571428,2.0,1.0
TestConverters.java,36.0,6.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.09,1.0,2.5,4.0,14.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TestDBTokenStore.java,57.0,4.0,1.0,2.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.27,2.0,2.0,2.0,26.0,26.0,26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
TestDataReaderProperties.java,9.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,0.29,1.0,3.0,4.0,2.0,6.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TestDataWritableWriter.java,12.0,1.0,0.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,64.0,0.05,0.0,4.054054054054054,11.0,1.0,4.54054054054054,21.0,0.0,0.0,0.0,0.0,0.1351351351351351,1.0,0.0
TestDateWritable.java,16.0,1.0,1.0,2.0,1.0,1.5,16.5,0.0,2.0,2.0,0.0,3.0,1.0,46.0,0.16,0.0,2.0,6.0,2.0,8.555555555555555,13.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
TestDbNotificationListener.java,22.0,2.0,0.0,1.0,1.0,1.6666666666666667,15.333333333333334,0.0,3.0,1.0,0.0,2.0,1.0,10.333333333333334,0.06,2.0,4.478260869565218,7.0,3.0,14.304347826086955,32.0,0.0,0.0,0.0,0.0,0.0869565217391304,1.0,1.0
TestDbTxnManager.java,13.0,0.0,1.0,1.0,1.0,1.0,26.0,0.0,2.0,0.0,1.0,4.0,1.3333333333333333,51.66666666666666,0.1,1.0,4.863636363636363,12.0,1.0,9.25,18.0,0.0,0.0,0.0,0.0,0.2045454545454545,2.0,0.0
TestDbTxnManager2.java,14.0,0.0,1.0,1.0,1.0,1.0,28.0,0.0,1.0,1.0,0.0,2.0,1.0,50.0,0.14,2.0,5.615384615384615,12.0,2.0,9.76923076923077,18.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,1.0
TestDecimalUtil.java,28.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.14,1.0,1.0,1.0,6.0,6.714285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestDummy.java,4.0,1.0,0.0,1.0,1.0,1.25,11.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,2.43,0.0,2.2222222222222223,6.0,0.0,8.666666666666666,34.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0
TestDummyTxnManager.java,19.0,2.0,3.0,1.0,1.0,1.5,20.0,0.0,2.0,0.0,0.0,2.0,1.0,36.0,0.27,1.0,2.857142857142857,6.0,1.0,11.142857142857142,34.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0
TestDynamicArray.java,30.0,0.0,0.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.25,0.0,0.5,1.0,8.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
TestE2EScenarios.java,16.0,2.0,1.0,2.0,1.0,1.0,46.0,0.0,1.0,0.0,0.0,4.0,1.0,70.0,0.13,0.0,3.3,7.0,1.0,7.4,29.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0
TestEmbeddedThriftBinaryCLIService.java,6.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,2.0,67.0,0.93,0.0,0.6666666666666666,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestExecDriver.java,18.0,3.0,1.0,1.0,1.0,1.0,68.0,0.0,1.0,3.0,0.0,4.0,2.0,73.0,0.1,0.0,7.318181818181818,17.0,2.0,11.272727272727272,27.0,0.0,0.0,0.0,0.0,0.3636363636363636,1.0,1.0
TestExecutionPhase.java,7.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,1.0,2.0,62.0,0.17,0.0,6.7,16.0,1.0,6.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestFileDump.java,32.0,1.0,1.0,2.0,1.0,1.0,12.75,0.0,4.0,1.0,4.0,3.0,1.0,5.25,0.08,4.0,8.857142857142858,11.0,6.0,19.857142857142858,27.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.0,0.0
TestFileSinkOperator.java,9.0,0.0,0.0,2.0,1.0,1.8333333333333333,13.583333333333334,0.0,14.0,1.0,3.0,11.0,1.25,38.41666666666666,0.03,0.0,2.736842105263158,22.0,0.0,3.460526315789474,18.0,0.0,0.0,0.0,0.0,0.4605263157894737,2.0,1.0
TestFirstInFirstOutComparator.java,28.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,2.0,0.0,0.0,2.0,2.0,62.5,0.09,0.0,2.625,9.0,1.0,7.875,33.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0
TestFunctionRegistry.java,10.0,1.0,1.0,1.0,1.0,1.0,17.5,0.0,2.0,1.0,0.0,7.0,1.5,34.0,0.12,0.0,3.090909090909091,11.0,0.0,1.696969696969697,8.0,0.0,0.0,0.0,0.0,0.2424242424242424,4.0,1.0
TestGenTezWork.java,23.0,4.0,3.0,1.0,1.0,1.0,21.5,0.0,2.0,0.0,0.0,1.0,1.5,2.5,0.32,0.0,4.2,9.0,3.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TestGenericUDFAbs.java,22.0,5.0,1.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.18,0.0,0.8333333333333334,1.0,5.0,6.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDate.java,17.0,3.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.36,1.0,2.208333333333333,7.0,3.0,6.083333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDateSub.java,20.0,4.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.21,2.0,2.0,2.0,7.0,7.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFMonthsBetween.java,31.0,3.0,7.0,3.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.44,1.0,3.0,5.0,2.0,4.333333333333333,7.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
TestGenericUDFOPDivide.java,18.0,2.0,0.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.09,0.0,1.6923076923076923,7.0,1.0,8.23076923076923,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TestGenericUDFOPMultiply.java,19.0,3.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.1,0.0,1.6,3.0,5.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHBaseAggregateStatsCache.java,30.0,3.0,1.0,1.0,1.0,1.8,12.4,0.0,6.0,0.0,1.0,2.0,1.0,10.6,0.12,1.0,2.5,4.0,0.0,14.7,39.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0
TestHBaseImport.java,43.0,8.0,2.0,5.0,1.0,1.0,40.0,0.0,1.0,2.0,0.0,9.0,2.0,85.0,0.1,0.0,5.461538461538462,24.0,2.0,20.692307692307693,34.0,0.0,0.0,0.0,0.0,1.0769230769230769,3.0,0.0
TestHBaseSchemaTool.java,24.0,2.0,1.0,1.0,1.0,1.0,25.5,0.0,1.0,2.0,0.0,6.0,2.0,40.5,0.07,0.0,2.958333333333333,18.0,1.0,5.916666666666667,44.0,0.0,0.0,0.0,0.0,0.0416666666666666,1.0,1.0
TestHBaseSerDe.java,30.0,6.0,2.0,2.0,1.0,1.0,34.5,0.0,2.0,0.0,1.0,6.0,1.5,6.5,0.09,0.0,4.294117647058823,13.0,3.0,9.705882352941176,35.0,0.0,0.0,0.0,0.0,0.4509803921568627,3.0,1.0
TestHBaseStore.java,26.0,1.0,3.0,1.0,1.0,1.0,51.333333333333336,0.0,1.0,9.0,0.0,3.0,1.3333333333333333,77.33333333333333,0.16,0.0,3.978260869565217,12.0,0.0,18.68478260869565,106.0,0.0,0.0,0.0,0.0,0.4347826086956521,3.0,1.0
TestHCatClient.java,41.0,5.0,4.0,2.0,1.0,1.625,17.75,0.0,5.0,5.0,0.0,8.0,1.125,15.375,0.13,0.0,4.977272727272728,16.0,1.0,17.65909090909091,60.0,0.0,0.0,0.0,0.0,0.6590909090909091,3.0,0.0
TestHCatClientNotification.java,16.0,1.0,0.0,1.0,1.0,1.6666666666666667,13.666666666666666,0.0,3.0,1.0,0.0,2.0,1.0,5.0,0.12,1.0,3.3846153846153846,5.0,3.0,12.846153846153848,27.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,0.0
TestHCatDynamicPartitioned.java,16.0,2.0,1.0,2.0,1.0,1.0,27.0,2.0,1.0,2.0,0.0,7.0,3.0,67.0,0.21,0.0,4.875,15.0,1.0,5.75,16.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
TestHCatLoader.java,22.0,2.0,1.0,2.0,1.0,1.0,14.117647058823527,0.0,4.0,8.0,3.0,6.0,1.1176470588235294,13.588235294117649,0.13,0.0,5.328125,17.0,1.0,7.90625,33.0,0.0,0.0,0.0,0.0,0.65625,3.0,0.0
TestHCatLoaderComplexSchema.java,17.0,1.0,1.0,2.0,1.0,1.0,5.25,0.0,8.0,2.0,0.0,6.0,1.0,9.25,0.12,0.0,4.0,10.0,1.0,5.25,20.0,0.0,0.0,0.0,0.0,0.4375,2.0,0.0
TestHCatLoaderEncryption.java,12.0,1.0,0.0,2.0,1.0,1.0,19.25,0.0,4.0,6.0,5.0,7.0,1.25,22.5,0.08,0.0,4.761904761904762,15.0,1.0,6.761904761904762,33.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.0,0.0
TestHCatMultiOutputFormat.java,27.0,2.0,3.0,3.0,1.0,1.25,24.0,0.0,4.0,5.0,0.0,5.0,1.25,16.0,0.14,3.0,6.5,17.0,3.0,14.7,29.0,0.0,0.0,0.0,0.0,1.1,3.0,1.0
TestHCatNonPartitioned.java,19.0,3.0,1.0,2.0,1.0,1.0,20.0,2.0,1.0,0.0,0.0,5.0,3.0,60.0,0.25,0.0,2.75,6.0,2.0,6.75,13.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHCatOutputFormat.java,22.0,3.0,1.0,2.0,1.0,1.0,42.0,0.0,1.0,0.0,0.0,3.0,2.0,40.0,0.18,2.0,4.4,7.0,6.0,19.2,41.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0
TestHCatStorer.java,27.0,2.0,2.0,3.0,1.0,1.0,11.11111111111111,0.0,5.0,2.0,1.0,11.0,1.3333333333333333,7.888888888888889,0.11,0.0,5.5,20.0,1.0,10.5,26.0,0.0,0.0,0.0,0.0,0.7391304347826086,3.0,0.0
TestHCatStorerMulti.java,12.0,1.0,0.0,2.0,1.0,1.0,11.333333333333334,0.0,3.0,1.0,0.0,3.0,1.0,18.666666666666668,0.1,0.0,5.181818181818182,10.0,1.0,6.818181818181818,14.0,0.0,0.0,0.0,0.0,0.4545454545454545,2.0,0.0
TestHS2AuthzContext.java,9.0,1.0,0.0,1.0,1.0,1.5,16.5,0.0,2.0,2.0,0.0,2.0,1.0,33.5,0.28,0.0,2.2857142857142856,6.0,1.0,5.285714285714286,17.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,1.0
TestHS2HttpServer.java,10.0,0.0,0.0,2.0,1.0,1.0,15.0,0.0,1.0,2.0,0.0,3.0,1.0,33.0,0.47,1.0,1.6666666666666667,2.0,1.0,6.333333333333333,11.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
TestHadoopAuthBridge23.java,18.0,1.0,3.0,2.0,1.0,1.5714285714285714,11.142857142857142,0.0,7.0,0.0,0.0,4.0,1.5714285714285714,21.714285714285715,0.23,0.0,2.263157894736842,8.0,1.0,7.526315789473684,36.0,0.0,0.0,0.0,0.0,0.4210526315789473,2.0,1.0
TestHashPartition.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.89,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHive.java,34.0,3.0,4.0,3.0,1.0,1.1594202898550725,18.30434782608696,0.0434782608695652,1.0,4.0,0.0,8.0,1.318840579710145,35.971014492753625,0.17,0.0,4.092672413793103,29.0,0.0,10.204741379310343,105.0,0.0,0.0,0.0,0.0,0.4612068965517241,4.0,1.0
TestHiveAuthorizationTaskFactory.java,15.0,0.0,2.0,2.0,1.0,1.0,21.0,0.0,2.0,1.0,0.0,3.0,1.5,62.5,0.22,1.0,4.846153846153846,25.0,2.0,11.423076923076923,26.0,0.0,0.0,0.0,0.0,0.5769230769230769,1.0,0.0
TestHiveAuthorizerCheckInvocation.java,13.0,1.0,1.0,1.0,1.0,1.5,20.0,0.0,2.0,3.0,0.0,4.0,1.0,32.0,0.12,1.0,4.380952380952381,12.0,1.0,7.285714285714286,13.0,0.0,0.0,0.0,0.0,0.1428571428571428,2.0,1.0
TestHiveAuthorizerShowFilters.java,10.0,1.0,1.0,1.0,1.0,1.6666666666666667,15.333333333333334,0.0,3.0,6.0,0.0,3.0,1.0,29.33333333333333,0.28,1.0,3.333333333333333,10.0,1.0,4.111111111111111,11.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,1.0
TestHiveBaseChar.java,11.0,0.0,1.0,2.0,1.0,1.0,9.0,0.0,1.0,4.0,0.0,3.0,2.0,67.0,0.35,1.0,2.0,3.0,2.0,4.5,7.0,0.0,0.0,0.0,0.0,1.1666666666666667,2.0,0.0
TestHiveCli.java,7.0,0.0,0.0,1.0,1.0,1.5,21.0,0.0,1.0,0.0,0.0,4.0,1.0,48.0,0.12,0.0,2.880952380952381,29.0,0.0,3.357142857142857,29.0,0.0,0.0,0.0,0.0,0.1666666666666666,2.0,0.0
TestHiveClientCache.java,13.0,1.0,2.0,1.0,1.0,1.6666666666666667,21.0,0.0,3.0,2.0,0.0,4.0,1.0,36.66666666666666,0.22,0.0,1.3846153846153846,3.0,0.0,5.461538461538462,29.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,0.0
TestHiveConf.java,13.0,1.0,2.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,1.5,10.0,0.45,0.0,3.692307692307693,7.0,1.0,3.3846153846153846,9.0,0.0,0.0,0.0,0.0,0.3076923076923077,1.0,1.0
TestHiveDecimal.java,14.0,1.0,0.0,1.0,1.0,1.0,14.666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,66.66666666666667,0.12,0.0,1.9310344827586208,8.0,0.0,5.586206896551724,17.0,0.0,0.0,0.0,0.0,0.2413793103448276,2.0,0.0
TestHiveDecimalParse.java,9.0,1.0,0.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.15,0.0,1.0,8.0,2.0,4.75,11.0,0.0,0.0,0.0,0.0,0.0833333333333333,1.0,0.0
TestHiveDecimalWritable.java,40.0,5.0,1.0,2.0,1.0,1.0,16.0,0.0,1.0,0.0,1.0,3.0,1.0,100.0,0.13,0.0,3.4,8.0,0.0,8.8,17.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0
TestHiveMetaStore.java,53.0,8.0,4.0,3.0,1.0,1.2,25.0,0.2,3.0,6.0,0.0,15.0,1.4,33.3,0.1,0.0,5.542553191489362,23.0,0.0,17.851063829787233,105.0,0.0,0.0,0.0,0.0,0.7978723404255319,3.0,0.0
TestHiveMetaStoreChecker.java,42.0,6.0,4.0,2.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,3.0,2.0,52.0,0.19,0.0,5.333333333333333,8.0,2.0,19.0,41.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHiveMetaStorePartitionSpecs.java,24.0,3.0,3.0,2.0,1.0,1.3333333333333333,15.666666666666666,0.0,3.0,6.0,0.0,7.0,1.0,21.0,0.21,0.0,4.285714285714286,10.0,0.0,10.428571428571429,38.0,0.0,0.0,0.0,0.0,0.7142857142857143,3.0,1.0
TestHiveMetaStoreTxns.java,22.0,2.0,0.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,5.0,1.0,56.0,0.15,1.0,1.75,5.0,1.0,10.875,21.0,0.0,0.0,0.0,0.0,0.25,2.0,1.0
TestHiveRemote.java,11.0,1.0,3.0,1.0,1.0,1.5,9.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.78,0.0,2.0,4.0,0.0,5.75,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHiveSchemaConverter.java,11.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.09,0.0,1.6428571428571428,13.0,1.0,2.5,11.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,1.0
TestHooks.java,7.0,1.0,0.0,1.0,1.0,1.0,7.5,0.0,2.0,3.0,0.0,1.0,1.5,0.0,0.28,0.0,1.2857142857142858,5.0,0.0,3.857142857142857,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHostAffinitySplitLocationProvider.java,20.0,4.0,2.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.2,2.0,4.8,7.0,4.0,6.6,9.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0
TestHplsqlLocal.java,4.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,2.0,3.0,1.0,98.0,0.09,0.0,1.03125,64.0,1.0,1.28125,11.0,0.0,0.0,0.0,0.0,0.03125,2.0,0.0
TestHplsqlOffline.java,8.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,2.0,3.0,1.0,83.0,0.52,0.0,1.3333333333333333,6.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
TestHs2Metrics.java,15.0,1.0,1.0,1.0,1.0,1.5,14.5,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.34,0.0,5.25,12.0,0.0,6.5,18.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
TestIUD.java,13.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,2.0,1.0,90.0,0.11,0.0,1.1428571428571428,22.0,1.0,3.0476190476190474,5.0,0.0,0.0,0.0,0.0,0.0952380952380952,1.0,0.0
TestIncrementalObjectSizeEstimator.java,27.0,1.0,0.0,2.0,1.0,1.25,16.75,0.0,4.0,0.0,0.0,3.0,1.0,8.25,0.09,0.0,2.0,5.0,0.0,18.166666666666668,52.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
TestInitiator.java,27.0,4.0,0.0,1.0,1.0,1.0,35.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.04,0.0,3.869565217391304,6.0,1.0,19.869565217391305,27.0,0.0,0.0,0.0,0.0,0.391304347826087,2.0,1.0
TestInputOutputFormat.java,17.0,0.0,1.0,2.0,1.0,1.4375,16.625,0.0,16.0,12.0,15.0,12.0,1.3125,41.9375,0.08,0.0,3.610526315789474,15.0,1.0,7.4,41.0,0.0,0.0,0.0,0.0,0.5263157894736842,4.0,1.0
TestJdbcDriver2.java,25.0,2.0,3.0,2.0,1.0,1.6,17.7,0.0,5.0,3.0,0.0,9.0,1.2,17.7,0.2,0.0,3.348314606741573,20.0,1.0,7.910112359550562,28.0,0.0,0.0,0.0,0.0,0.6573033707865169,3.0,1.0
TestJdbcMetadataApiAuth.java,19.0,2.0,1.0,3.0,1.0,1.3333333333333333,14.0,0.0,3.0,3.0,0.0,15.0,1.3333333333333333,33.333333333333336,0.21,0.0,3.625,8.0,1.0,6.75,16.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
TestJdbcNonKrbSASLWithMiniKdc.java,12.0,0.0,3.0,2.0,1.0,1.5,8.5,0.0,2.0,1.0,0.0,2.0,1.5,0.0,0.53,2.0,3.0,6.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0
TestJdbcWithLocalClusterSpark.java,13.0,1.0,2.0,1.0,1.0,1.5,14.5,0.0,2.0,4.0,0.0,2.0,1.0,37.5,0.26,0.0,3.176470588235294,6.0,1.0,5.529411764705882,18.0,0.0,0.0,0.0,0.0,0.2941176470588235,1.0,0.0
TestJdbcWithMiniHS2.java,31.0,2.0,6.0,3.0,1.0,1.5,29.5,0.0,2.0,2.0,1.0,10.0,1.0,44.5,0.27,1.0,3.8181818181818175,12.0,1.0,10.409090909090908,21.0,0.0,0.0,0.0,0.0,0.9545454545454546,4.0,1.0
TestJdbcWithMiniKdc.java,12.0,0.0,3.0,1.0,1.0,1.2,12.2,0.2,2.0,2.0,0.0,3.0,1.4,24.4,0.45,0.0,3.8333333333333335,11.0,0.0,5.041666666666667,11.0,0.0,0.0,0.0,0.0,0.375,2.0,1.0
TestJdbcWithMiniKdcCookie.java,9.0,0.0,1.0,2.0,1.0,1.0,23.0,0.0,1.0,2.0,0.0,3.0,1.0,76.0,0.28,0.0,3.2857142857142856,11.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,1.0
